id,createdOn,creator_id,topic_id
4830,2014-05-26,70720,3
4831,2015-05-14,48815,2
4832,2012-02-10,81664,9
4833,2015-07-15,38689,10
4834,2014-04-18,66547,1
4835,2015-11-19,6177,2
4836,2014-01-29,33826,7
4837,2011-04-15,78803,2
4838,2005-03-22,89785,4
4839,2011-04-12,34077,8
4840,2015-06-29,12423,7
4841,2010-12-22,16623,2
4842,2012-09-10,70551,5
4843,2014-02-21,73261,6
4844,2013-04-17,63371,10
4845,2015-02-03,98522,7
4846,2015-12-10,81682,7
4847,2012-06-11,27650,3
4848,2010-09-25,81703,5
4849,2015-03-24,64452,7
4850,2014-05-20,84102,9
4851,2015-06-30,86427,5
4852,2015-06-24,40362,4
4853,2015-10-23,72168,9
4854,2015-02-21,60328,6
4855,2015-11-15,70718,1
4856,2015-05-15,34466,3
4857,2009-04-21,75689,6
4858,2015-11-17,74761,2
4859,2012-02-22,62139,3
4860,2013-10-20,37266,9
4861,2013-05-14,79029,2
4862,2013-02-25,4147,3
4863,2015-05-21,47406,1
4864,2015-03-24,19515,9
4865,2013-02-04,27939,8
4866,2006-08-05,15243,8
4867,2013-05-01,83067,1
4868,2015-08-31,31445,3
4869,2015-10-14,82646,1
4870,2013-11-16,60719,5
4871,2015-05-28,84306,1
4872,2008-04-21,39732,8
4873,2012-01-07,70393,2
4874,2014-04-14,57048,2
4875,2010-03-13,38922,6
4876,2014-07-20,2693,10
4877,2015-11-30,60002,2
4878,2006-11-13,58070,3
4879,2007-12-10,46503,6
4880,2015-04-22,10384,5
4881,2012-10-11,56145,2
4882,2008-08-24,96024,5
4883,2015-01-24,34325,1
4884,2015-08-29,61205,9
4885,2015-02-22,81103,7
4886,2012-12-14,85283,6
4887,2009-02-14,47244,8
4888,2013-05-11,689,3
4889,2012-10-19,12210,9
4890,2015-09-21,45912,2
4891,2011-03-18,21644,8
4892,2013-10-29,14424,10
4893,2009-01-24,34901,10
4894,2009-10-13,21264,1
4895,2014-04-07,47936,10
4896,2010-12-15,34938,10
4897,2015-02-10,60066,7
4898,2010-10-10,50817,4
4899,2014-10-04,83837,2
4900,2015-11-15,21311,10
4901,2008-12-11,98569,5
4902,2014-10-04,87224,3
4903,2015-10-01,72833,2
4904,2015-12-10,2893,3
4905,2011-12-25,84936,7
4906,2014-12-28,80029,7
4907,2015-09-09,79638,3
4908,2013-03-08,670,2
4909,2011-01-28,33186,2
4910,2007-10-30,21524,4
4911,2014-04-14,73294,2
4912,2015-11-30,34060,4
4913,2006-07-19,75754,6
4914,2015-03-10,86776,3
4915,2013-01-06,21734,3
4916,2009-10-12,49287,4
4917,2012-04-24,15735,4
4918,2004-03-11,41440,8
4919,2015-06-13,9669,8
4920,2014-11-20,9147,8
4921,2011-06-20,94095,7
4922,2001-09-19,23676,7
4923,2015-08-30,3707,6
4924,2014-11-22,98477,7
4925,2015-10-02,14046,1
4926,2015-09-22,92695,7
4927,2012-11-06,9284,1
4928,2013-03-03,21468,7
4929,2015-11-20,83005,1
4930,2014-10-22,20084,4
4931,2010-02-04,8356,1
4932,2013-12-11,17313,5
4933,2009-06-04,38189,7
4934,2011-03-10,49105,6
4935,2013-06-25,43115,8
4936,2015-06-04,68849,7
4937,2012-02-24,83131,1
4938,2010-05-20,68489,8
4939,2014-01-24,7824,4
4940,2013-12-01,73207,5
4941,2010-02-14,51356,6
4942,2012-01-17,43403,1
4943,2013-11-14,88727,3
4944,2013-05-04,97917,2
4945,2007-02-04,92559,6
4946,2013-01-31,17926,7
4947,2006-04-03,53229,6
4948,2015-09-12,10625,5
4949,2015-10-29,82848,8
4950,2006-08-25,66079,4
4951,2015-03-22,63912,5
4952,2012-03-27,92321,3
4953,2014-01-20,16064,10
4954,2014-10-20,52694,5
4955,2013-06-28,80905,8
4956,2008-04-06,18674,1
4957,2002-12-20,82512,3
4958,2013-07-28,85959,8
4959,2010-01-25,91355,2
4960,2008-06-13,64834,5
4961,2010-08-30,7157,10
4962,2009-11-07,54020,8
4963,2011-03-15,25715,5
4964,2015-10-13,24763,4
4965,2015-10-13,52002,9
4966,2012-11-23,74973,2
4967,2012-09-22,47631,10
4968,2005-05-19,35745,5
4969,2015-02-24,47059,8
4970,2015-06-02,68570,7
4971,2015-08-27,35513,8
4972,2014-10-06,41360,1
4973,2007-09-02,34030,6
4974,2010-11-07,79804,4
4975,2009-11-18,75427,9
4976,2004-02-06,72288,10
4977,2014-03-10,87586,5
4978,2015-03-11,59746,2
4979,2011-09-04,41067,10
4980,2015-03-31,48643,10
4981,2002-05-05,85865,10
4982,2015-12-12,62815,5
4983,2010-11-30,46550,2
4984,2011-12-10,20259,8
4985,2011-11-28,91047,10
4986,2010-11-03,16294,10
4987,2009-05-01,86517,2
4988,2013-10-05,7046,7
4989,2014-05-18,11018,3
4990,2015-07-04,51489,7
4991,2004-11-06,12805,5
4992,2015-09-23,53804,3
4993,2006-10-24,57993,10
4994,2015-12-22,10834,2
4995,2009-06-24,41672,8
4996,2014-02-16,33773,10
4997,2009-06-12,17191,1
4998,2004-08-05,75066,10
4999,2015-02-18,28847,6
5000,2013-05-11,92476,7
5001,2015-03-14,26544,3
5002,2013-10-21,49808,9
5003,2014-03-02,99633,3
5004,2012-12-14,89768,7
5005,2012-02-13,96120,2
5006,2007-10-25,31079,5
5007,2011-06-24,87538,3
5008,2015-03-11,73496,6
5009,2004-03-28,16192,9
5010,2009-03-23,40491,2
5011,2005-08-20,70047,4
5012,2014-01-13,18476,4
5013,2013-10-04,73586,4
5014,2012-08-20,60769,5
5015,2013-07-05,97518,3
5016,2012-11-03,86465,9
5017,2007-03-09,70594,9
5018,2012-05-12,1772,1
5019,2013-06-24,47905,4
5020,2010-08-15,64938,10
5021,2004-07-16,63277,3
5022,2003-06-24,44964,8
5023,2008-05-10,81569,9
5024,2015-11-17,80185,9
5025,2014-06-27,50522,2
5026,2010-10-29,4414,2
5027,2010-03-03,73508,7
5028,2006-01-25,67190,6
5029,2009-04-16,14589,9
5030,2015-05-20,59465,6
5031,2006-04-21,52840,8
5032,2014-08-21,12676,1
5033,2014-06-15,51313,6
5034,2015-08-10,47693,10
5035,2015-12-06,7256,6
5036,2006-10-29,24928,5
5037,2013-10-13,15419,10
5038,2015-02-27,10635,7
5039,2004-10-10,56644,8
5040,2008-03-05,90179,5
5041,2015-07-25,43468,1
5042,2012-02-14,39553,4
5043,2015-01-26,80458,7
5044,2006-08-30,68541,5
5045,2012-06-24,96317,9
5046,2015-12-27,11941,2
5047,2015-12-23,5617,4
5048,2010-05-19,79162,8
5049,2014-03-02,50673,10
5050,2011-08-11,3879,8
5051,2015-11-04,43626,4
5052,2012-01-22,51390,10
5053,2013-08-30,22520,2
5054,2004-10-24,4209,4
5055,2014-08-12,92528,2
5056,2014-07-06,75146,8
5057,2015-12-18,67368,6
5058,2009-05-20,56520,4
5059,2002-06-02,10246,3
5060,2015-11-18,81206,3
5061,2003-09-06,60196,9
5062,2001-07-24,47338,10
5063,2009-12-05,64797,10
5064,2009-05-28,39735,2
5065,2015-10-27,97719,5
5066,2014-06-11,77135,6
5067,2011-02-01,2701,5
5068,2007-11-10,93688,10
5069,2008-02-05,83575,2
5070,2015-06-14,97225,8
5071,2015-11-01,84952,9
5072,2014-03-06,80546,10
5073,2013-03-24,15940,7
5074,2014-08-27,45862,10
5075,2015-11-15,21932,10
5076,2015-10-15,69366,6
5077,2011-05-13,61831,1
5078,2012-02-10,75850,2
5079,2014-05-15,41279,7
5080,2015-03-14,59950,8
5081,2015-07-03,81078,10
5082,2006-07-06,82872,1
5083,2015-07-23,62291,4
5084,2015-12-15,91490,5
5085,2000-10-13,87052,2
5086,2010-07-18,64296,4
5087,2014-01-11,67153,10
5088,2007-07-18,49151,1
5089,2006-12-31,26003,2
5090,2012-11-07,48815,9
5091,2013-08-02,94735,5
5092,2015-11-30,38767,2
5093,2008-05-07,23963,10
5094,2013-02-22,59676,3
5095,2013-01-05,97164,4
5096,2007-12-10,57205,4
5097,2015-12-05,93665,8
5098,2015-03-08,502,9
5099,2013-07-30,85424,9
5100,2011-10-04,99695,9
5101,2004-11-22,80811,1
5102,2015-03-14,94625,4
5103,2012-02-12,60335,5
5104,2015-01-16,56884,10
5105,2013-08-18,71497,7
5106,2015-08-05,90968,4
5107,2007-02-14,31044,6
5108,2004-09-22,78742,9
5109,2015-07-09,15091,2
5110,2008-01-08,22257,4
5111,2012-03-25,74711,10
5112,2013-04-28,27839,2
5113,2015-11-11,65870,9
5114,2015-11-13,93470,9
5115,2015-03-31,34202,2
5116,2010-01-26,57525,5
5117,2009-01-27,22249,5
5118,2013-09-24,41672,4
5119,2015-11-18,43941,10
5120,2014-07-21,21047,10
5121,2015-11-12,96762,9
5122,2011-08-11,33236,3
5123,2012-08-11,9343,3
5124,2012-08-09,2943,7
5125,2015-07-29,17603,4
5126,2015-02-28,68479,5
5127,2012-11-08,52502,8
5128,2010-08-23,97407,3
5129,2005-01-02,94449,1
5130,2014-04-27,1155,8
5131,2012-02-19,53538,10
5132,2015-09-15,45478,3
5133,2013-10-09,70616,1
5134,2010-09-26,58450,9
5135,2014-03-04,91336,6
5136,2015-04-13,90042,1
5137,2007-12-27,52922,10
5138,2014-03-16,83863,2
5139,2014-08-29,92403,1
5140,2012-12-12,46973,6
5141,2009-09-18,37919,6
5142,2009-08-30,59514,10
5143,2014-04-24,85082,6
5144,2013-03-02,72427,4
5145,2015-07-21,47324,2
5146,2015-06-09,15546,2
5147,2014-11-04,48383,5
5148,2013-07-12,68215,8
5149,2015-05-28,63342,9
5150,2015-03-03,23794,4
5151,2006-05-28,90700,8
5152,2004-09-11,67123,10
5153,2006-01-19,44605,3
5154,2002-05-09,27734,2
5155,2009-06-16,99861,1
5156,2015-10-15,66630,2
5157,2012-06-10,22491,5
5158,2010-10-26,501,10
5159,2004-08-19,67930,1
5160,2008-11-03,70005,7
5161,2013-11-07,43972,7
5162,2013-04-19,91414,1
5163,2007-09-28,30819,2
5164,2015-01-28,92604,2
5165,2014-07-20,47102,2
5166,2012-11-03,32252,6
5167,2006-07-04,80388,7
5168,2006-11-26,3060,7
5169,2015-03-01,75992,10
5170,2014-07-15,51300,2
5171,2015-07-27,56185,6
5172,2015-09-03,40205,5
5173,2015-09-15,68652,7
5174,2008-09-14,97348,6
5175,2015-06-30,36840,5
5176,2005-08-06,61522,2
5177,2007-05-03,62654,6
5178,2013-04-29,26795,4
5179,2013-03-14,26051,9
5180,2014-10-24,44393,1
5181,2012-05-30,43836,8
5182,2009-07-20,80613,3
5183,2001-01-03,38693,6
5184,2014-08-12,6482,6
5185,2011-11-30,58142,4
5186,2014-07-17,50230,3
5187,2013-11-02,84786,1
5188,2009-06-22,22341,9
5189,2015-01-09,37541,2
5190,2013-04-28,77308,6
5191,2011-09-29,56153,8
5192,2014-03-04,96086,2
5193,2014-12-11,8765,8
5194,2015-12-09,44270,10
5195,2015-05-15,50163,3
5196,2015-02-18,43698,10
5197,2011-05-29,6108,1
5198,2012-11-19,48865,1
5199,2009-12-08,67939,4
5200,2006-10-06,84769,10
5201,2009-05-12,17538,3
5202,2015-04-20,49023,3
5203,2014-06-09,26581,2
5204,2012-02-14,52900,8
5205,2014-07-04,29177,6
5206,2015-10-25,29616,7
5207,2005-05-31,79776,3
5208,2011-05-22,87093,7
5209,2011-11-10,55317,5
5210,2014-02-06,91603,7
5211,2015-01-10,79462,10
5212,2008-02-12,33707,10
5213,2015-12-27,40115,7
5214,2011-03-25,94147,7
5215,2014-02-06,53105,6
5216,2011-06-25,42869,7
5217,2013-01-21,64026,8
5218,2007-08-01,88884,8
5219,2012-01-11,39285,5
5220,2014-06-10,50076,9
5221,2013-09-08,79742,7
5222,2015-03-17,58964,3
5223,2009-05-12,13618,6
5224,2014-12-14,62211,9
5225,2015-09-21,66554,2
5226,2013-04-01,77772,7
5227,2015-06-19,40657,5
5228,2015-12-28,79016,5
5229,2015-09-20,50739,8
5230,2015-05-27,6431,10
5231,2015-06-26,29252,6
5232,2014-08-26,90658,10
5233,2015-12-12,92666,4
5234,2014-10-18,42023,5
5235,2011-09-03,37512,3
5236,2014-07-28,91234,6
5237,2014-11-17,17223,5
5238,2009-09-02,8093,1
5239,2011-06-17,1763,5
5240,2015-10-09,78356,9
5241,2009-04-21,22624,7
5242,2012-10-29,24591,1
5243,2004-11-26,43560,1
5244,2010-07-18,8125,3
5245,2009-07-31,88850,10
5246,2009-07-13,60841,2
5247,2013-03-13,7119,9
5248,2010-02-02,26460,10
5249,2014-02-19,97812,1
5250,2010-07-29,45167,9
5251,2012-09-01,46303,5
5252,2014-07-30,61642,2
5253,2007-11-06,41161,4
5254,2011-07-22,44158,4
5255,2005-08-27,66887,5
5256,2011-02-14,12668,6
5257,2009-01-21,63868,4
5258,2015-12-04,26672,8
5259,2014-08-29,34622,3
5260,2005-10-08,94749,7
5261,2015-04-15,53347,1
5262,2014-02-10,80758,7
5263,2013-01-19,76712,7
5264,2009-09-27,30999,5
5265,2015-01-20,84637,10
5266,2011-10-12,8542,4
5267,2010-10-28,97361,6
5268,2015-05-09,25512,5
5269,2015-09-23,58870,4
5270,2015-12-27,99756,2
5271,2014-12-20,36049,5
5272,2007-12-23,38606,4
5273,2014-09-06,17920,5
5274,2013-09-14,4962,2
5275,2013-02-10,93000,8
5276,2009-07-16,46814,7
5277,2010-09-30,93562,7
5278,2012-11-11,64858,3
5279,2015-06-11,79745,1
5280,2013-06-01,68326,1
5281,2015-08-30,78410,8
5282,2015-02-04,45960,8
5283,2003-01-08,36816,4
5284,2012-05-25,30352,1
5285,2011-06-22,98596,3
5286,2010-12-27,39354,7
5287,2011-09-13,91798,2
5288,2015-02-03,10752,1
5289,2008-11-09,95490,4
5290,2014-10-21,3225,2
5291,2009-12-17,80153,1
5292,2015-11-25,50610,2
5293,2014-12-16,37483,6
5294,2015-12-14,24936,8
5295,2013-05-23,33038,3
5296,2004-10-31,64479,4
5297,2013-10-04,12974,1
5298,2010-04-13,62145,4
5299,2015-09-27,8401,8
5300,2015-04-09,49974,7
5301,2014-05-21,77253,9
5302,2012-11-18,35101,10
5303,2015-07-26,55817,3
5304,2014-06-09,83781,3
5305,2013-04-06,40021,3
5306,2013-12-11,30922,9
5307,2011-04-18,99270,5
5308,2010-12-01,91823,6
5309,2014-04-02,65610,8
5310,2006-02-21,4020,4
5311,2014-09-20,69828,6
5312,2009-07-15,27700,7
5313,2005-10-01,18877,9
5314,2015-04-19,61150,5
5315,2003-08-15,1000,2
5316,2013-06-07,60814,7
5317,2015-10-21,61455,8
5318,2015-12-28,98856,10
5319,2014-02-18,67071,9
5320,2010-12-08,40144,9
5321,2010-06-06,89421,2
5322,2014-08-27,10664,7
5323,2013-04-12,40931,1
5324,2013-02-05,48071,1
5325,2015-10-05,63467,2
5326,2012-01-21,39858,6
5327,2013-01-27,42711,6
5328,2014-06-25,11802,4
5329,2015-08-21,88811,7
5330,2014-04-02,46611,8
5331,2014-04-28,86056,4
5332,2010-06-16,26092,8
5333,2011-10-23,1365,5
5334,2008-08-17,74543,7
5335,2015-07-26,39660,5
5336,2014-06-01,86518,4
5337,2015-07-04,79102,5
5338,2015-04-10,10440,1
5339,2013-11-20,89540,6
5340,2013-06-23,56431,4
5341,2015-09-25,70691,2
5342,2015-05-31,88567,9
5343,2011-01-24,52059,8
5344,2014-05-12,70150,5
5345,2015-12-21,26348,10
5346,2015-03-18,57554,7
5347,2009-01-05,3014,7
5348,2012-01-23,76803,4
5349,2009-03-15,39595,4
5350,2009-09-02,3079,4
5351,2009-12-10,84355,7
5352,2014-02-18,91659,8
5353,2008-01-03,91676,4
5354,2009-02-21,27581,7
5355,2009-05-18,48700,5
5356,2007-02-09,36123,10
5357,2006-02-10,86757,5
5358,2014-11-05,15671,5
5359,2014-12-15,83235,10
5360,2015-11-23,72906,8
5361,2015-12-04,41173,10
5362,2009-03-28,99825,6
5363,2015-01-24,1909,9
5364,2012-08-06,84201,7
5365,2012-11-19,94822,4
5366,2010-04-30,63971,9
5367,2009-12-23,75257,8
5368,2013-01-26,58435,2
5369,2002-01-28,95132,9
5370,2014-08-25,6555,1
5371,2015-10-03,43712,7
5372,2015-04-02,71711,7
5373,2005-10-14,29893,9
5374,2014-11-07,8933,8
5375,2009-10-04,34692,5
5376,2010-04-03,27483,1
5377,2015-09-29,21944,3
5378,2011-06-30,58340,6
5379,2011-03-06,33994,4
5380,2010-11-02,14640,6
5381,2006-08-17,83960,7
5382,2012-05-24,24087,3
5383,2002-06-30,29186,10
5384,2014-05-23,39154,6
5385,2006-11-08,11312,5
5386,2015-09-27,79575,1
5387,2012-05-13,61251,6
5388,2010-09-20,65935,7
5389,2015-01-18,83447,3
5390,2006-06-28,11413,4
5391,2008-05-12,54865,4
5392,2015-08-23,98733,4
5393,2014-04-08,46859,7
5394,2014-04-18,74142,2
5395,2015-06-15,13977,7
5396,2012-08-25,24974,4
5397,2010-02-25,39191,2
5398,2006-02-22,93912,5
5399,2010-09-16,99377,2
5400,2006-10-11,17772,2
5401,2015-08-22,56526,6
5402,2008-11-24,86308,7
5403,2013-12-28,96986,9
5404,2014-03-22,3999,9
5405,2009-12-26,58959,7
5406,2015-12-13,9020,7
5407,2014-12-01,71839,6
5408,2015-05-17,14100,6
5409,2014-09-18,47937,1
5410,2014-05-11,87827,2
5411,2006-08-10,1365,7
5412,2012-07-03,38421,1
5413,2012-09-01,78006,1
5414,2009-10-06,11098,3
5415,2015-12-31,80027,3
5416,2008-04-09,68101,3
5417,2012-10-02,30697,7
5418,2015-10-23,50999,5
5419,2013-06-17,42265,10
5420,2015-01-19,20194,3
5421,2014-08-27,1409,10
5422,2014-03-07,87341,1
5423,2012-04-18,82754,10
5424,2013-09-11,68515,3
5425,2014-03-10,49486,1
5426,2003-02-14,25752,6
5427,2007-01-23,66004,3
5428,2007-11-17,62874,9
5429,2015-10-29,69993,7
5430,2014-10-01,45967,4
5431,2007-11-04,92436,9
5432,2013-04-27,46193,9
5433,2011-03-23,27701,6
5434,2014-12-20,24227,8
5435,2015-06-14,95091,2
5436,2013-09-18,75982,3
5437,2015-12-02,41986,9
5438,2015-05-10,95804,3
5439,2015-06-19,13966,3
5440,2012-08-09,97904,9
5441,2011-03-24,62182,10
5442,2002-01-17,40032,6
5443,2007-11-18,23655,10
5444,2008-11-23,40625,9
5445,2015-07-22,3812,1
5446,2013-12-29,99726,6
5447,2014-06-03,98351,1
5448,2012-05-27,58724,1
5449,2008-09-01,41415,4
5450,2013-04-13,96540,9
5451,2008-10-17,59230,7
5452,2011-11-06,9589,6
5453,2012-10-19,27621,4
5454,2015-09-21,26398,1
5455,2014-09-19,46614,2
5456,2006-08-02,52430,5
5457,2015-09-17,63902,10
5458,2015-05-17,74976,4
5459,2011-05-09,92261,1
5460,2007-12-24,20398,9
5461,2015-06-28,36443,5
5462,2011-07-22,93800,5
5463,2015-08-24,78561,7
5464,2014-07-30,49201,9
5465,2013-08-17,64017,3
5466,2004-06-17,44023,9
5467,2011-10-04,53131,2
5468,2007-03-10,9645,7
5469,2015-09-27,79806,3
5470,2012-08-30,70790,8
5471,2011-07-22,11055,7
5472,2005-01-08,5648,9
5473,2008-06-29,72648,8
5474,2015-04-11,99883,4
5475,2006-12-09,12576,1
5476,2014-11-26,64581,2
5477,2014-07-19,26275,9
5478,2014-09-18,86483,5
5479,2006-02-28,71390,9
5480,2013-02-07,58286,9
5481,2015-10-12,12713,10
5482,2008-03-31,94791,10
5483,2015-10-23,21457,2
5484,2009-06-28,94920,6
5485,2012-02-26,97473,6
5486,2013-07-30,41065,7
5487,2008-10-12,61164,3
5488,2015-01-05,96108,7
5489,2014-03-10,53402,8
5490,2015-11-13,72053,7
5491,2015-08-26,44205,10
5492,2001-11-06,60521,1
5493,2012-07-18,95630,3
5494,2015-11-06,58690,10
5495,2013-08-23,27385,8
5496,2005-03-28,87469,6
5497,2013-03-21,10338,8
5498,2015-04-19,45665,10
5499,2005-08-06,5474,8
5500,2005-07-18,54587,9
5501,2007-10-26,56450,1
5502,2015-11-24,16026,10
5503,2015-07-09,4930,8
5504,2003-02-09,70260,1
5505,2013-11-20,88135,6
5506,2008-08-04,49811,4
5507,2014-04-13,7775,3
5508,2014-06-19,48784,3
5509,2009-07-20,31858,1
5510,2011-09-27,14442,10
5511,2015-01-04,40263,5
5512,2015-01-18,4163,6
5513,2007-11-14,18287,3
5514,2010-09-04,34360,1
5515,2014-02-26,3474,1
5516,2014-08-17,74458,3
5517,2014-06-07,52981,6
5518,2014-11-08,3950,2
5519,2011-07-12,94789,1
5520,2013-12-14,59709,1
5521,2015-12-12,92323,10
5522,2012-12-12,31960,1
5523,2015-11-15,35211,8
5524,2015-10-20,8301,7
5525,2011-03-07,63138,9
5526,2010-06-08,34110,10
5527,2015-12-01,61339,1
5528,2013-06-24,62724,10
5529,2015-01-27,68615,9
5530,2014-11-17,23488,6
5531,2015-02-25,37239,6
5532,2014-06-07,7385,6
5533,2015-03-11,43823,5
5534,2007-10-12,98199,10
5535,2011-07-27,8840,7
5536,2012-11-21,10715,1
5537,2010-06-16,78274,4
5538,2014-05-10,34681,2
5539,2012-09-20,84389,2
5540,2014-07-07,56595,6
5541,2014-02-24,23794,5
5542,2012-12-26,40499,9
5543,2012-09-10,21035,9
5544,2010-06-23,21604,3
5545,2014-02-04,15739,2
5546,2015-01-12,60206,8
5547,2009-10-24,41219,4
5548,2013-11-14,80588,10
5549,2015-03-12,61218,8
5550,2013-09-01,80108,4
5551,2013-07-22,75456,1
5552,2014-11-11,60610,4
5553,2015-12-27,1432,8
5554,2011-06-19,25673,9
5555,2013-07-08,92704,9
5556,2015-05-25,74199,7
5557,2008-08-15,65398,6
5558,2014-02-03,34044,3
5559,2011-06-10,52104,8
5560,2008-10-09,7255,3
5561,2014-08-24,89216,4
5562,2013-01-27,33205,6
5563,2006-08-01,59659,2
5564,2014-08-08,30791,5
5565,2013-09-01,11876,3
5566,2014-01-10,14719,4
5567,2015-05-01,88769,3
5568,2015-12-14,53894,2
5569,2011-01-08,33369,2
5570,2015-09-15,12093,2
5571,2007-07-13,80561,6
5572,2010-01-01,11438,5
5573,2015-05-29,51714,7
5574,2004-02-16,26382,4
5575,2014-09-04,89129,7
5576,2015-08-27,23217,10
5577,2015-11-10,29643,1
5578,2005-09-30,17930,8
5579,2013-08-05,48194,5
5580,2014-05-22,59934,5
5581,2012-11-03,97992,9
5582,2009-04-25,13924,7
5583,2014-08-25,51199,10
5584,2015-11-01,19707,9
5585,2014-09-16,19642,2
5586,2014-02-29,22215,1
5587,2013-04-30,77420,5
5588,2009-06-13,17514,3
5589,2011-03-28,50379,2
5590,2015-09-08,75739,4
5591,2005-05-26,16896,3
5592,2015-07-05,93382,6
5593,2013-05-25,96686,9
5594,2012-10-28,86432,8
5595,2011-09-24,1629,4
5596,2015-10-21,98565,1
5597,2005-07-04,40514,10
5598,2015-12-11,72335,8
5599,2011-03-13,54029,9
5600,2015-12-10,7221,8
5601,2015-12-18,80686,8
5602,2012-12-25,71710,7
5603,2013-11-12,28580,6
5604,2015-08-16,70208,7
5605,2015-11-11,95844,2
5606,2013-09-12,84218,7
5607,2013-03-08,9506,9
5608,2008-10-07,79370,2
5609,2015-12-23,89183,6
5610,2015-12-24,7339,8
5611,2012-08-06,84304,6
5612,2010-10-17,77231,10
5613,2015-12-04,6214,1
5614,2013-01-11,5141,5
5615,2015-08-26,88799,3
5616,2008-02-15,96871,7
5617,2012-10-31,13929,4
5618,2015-04-09,72691,1
5619,2015-12-04,93710,6
5620,2013-09-14,11524,2
5621,2012-11-08,79872,1
5622,2015-04-08,18908,1
5623,2014-05-30,40387,7
5624,2015-05-08,83024,5
5625,2013-03-19,22897,8
5626,2014-04-06,43168,4
5627,2015-10-05,23118,3
5628,2015-12-12,5554,1
5629,2013-07-24,71593,10
5630,2009-01-05,7753,6
5631,2006-03-09,62155,7
5632,2014-02-12,71399,2
5633,2015-01-15,55295,4
5634,2015-03-18,12924,5
5635,2011-02-22,75166,9
5636,2014-07-12,82058,10
5637,2013-04-13,25877,8
5638,2012-08-17,7479,3
5639,2014-05-18,30198,4
5640,2014-12-19,43150,7
5641,2015-03-10,20344,10
5642,2003-04-05,3154,6
5643,2015-04-19,15724,5
5644,2005-07-05,71872,9
5645,2014-10-15,23293,10
5646,2011-03-17,2976,10
5647,2006-03-17,74211,2
5648,2014-06-14,95431,8
5649,2010-08-13,92868,6
5650,2014-05-19,10509,3
5651,2015-12-08,19815,1
5652,2013-11-07,30502,3
5653,2014-11-22,98359,7
5654,2008-11-02,24895,1
5655,2015-04-17,47408,4
5656,2011-10-14,62646,10
5657,2014-11-15,74633,3
5658,2010-12-06,95318,5
5659,2012-07-23,35965,1
5660,2015-05-13,54350,10
5661,2008-12-17,62648,5
5662,2010-07-08,75373,6
5663,2014-07-18,379,9
5664,2013-09-30,54877,4
5665,2015-11-17,56301,5
5666,2014-03-07,22361,6
5667,2015-11-01,3486,9
5668,2013-04-26,36331,10
5669,2015-12-31,41464,1
5670,2015-11-22,23783,4
5671,2014-06-02,17828,4
5672,2015-04-25,48126,9
5673,2012-06-28,41718,1
5674,2008-02-29,32159,5
5675,2015-04-17,58263,3
5676,2013-03-19,1712,8
5677,2014-09-10,63085,5
5678,2000-12-04,7621,10
5679,2014-06-18,4009,1
5680,2012-07-04,72155,6
5681,2012-07-11,91084,9
5682,2009-04-19,26292,5
5683,2014-10-05,88918,10
5684,2012-02-27,74927,6
5685,2015-05-03,52653,8
5686,2007-10-12,19459,5
5687,2011-09-23,48455,2
5688,2013-11-03,65464,6
5689,2008-02-19,73973,9
5690,2008-05-16,53826,5
5691,2015-11-14,73580,4
5692,2015-09-10,41786,4
5693,2011-02-27,97072,3
5694,2013-06-05,58779,3
5695,2015-11-14,85183,3
5696,2010-07-20,12054,2
5697,2013-04-13,59511,1
5698,2008-01-05,42419,5
5699,2011-04-08,95269,8
5700,2007-06-05,14117,3
5701,2007-09-21,54667,10
5702,2014-10-21,36840,10
5703,2012-12-27,80397,7
5704,2015-11-03,22297,1
5705,2015-10-29,14873,5
5706,2011-12-29,53970,4
5707,2015-04-16,44464,3
5708,2010-07-18,92384,6
5709,2015-11-19,85109,1
5710,2015-02-06,89827,10
5711,2010-05-25,27633,2
5712,2015-12-18,67202,9
5713,2015-06-09,91905,8
5714,2013-07-30,44521,8
5715,2010-01-15,63133,9
5716,2015-02-09,320,1
5717,2015-12-09,66117,1
5718,2015-09-14,44713,2
5719,2015-07-06,21513,5
5720,2013-04-15,66453,8
5721,2015-12-28,18646,3
5722,2011-09-04,55779,10
5723,2014-09-23,51672,4
5724,2015-08-04,18230,10
5725,2014-03-25,96017,4
5726,2013-12-16,67602,1
5727,2015-07-18,81812,7
5728,2011-05-31,48627,10
5729,2011-10-19,82782,6
5730,2014-06-08,41546,6
5731,2015-02-25,45586,4
5732,2014-04-19,78005,5
5733,2015-07-29,57807,5
5734,2013-09-16,2842,6
5735,2012-10-24,8145,5
5736,2009-02-12,11328,9
5737,2015-03-24,81984,4
5738,2012-10-12,10826,4
5739,2013-04-21,10680,10
5740,2007-08-02,39280,1
5741,2002-10-01,69270,10
5742,2012-06-09,32347,2
5743,2015-01-08,78780,7
5744,2015-09-18,88637,7
5745,2015-10-14,86338,6
5746,2013-04-15,71083,8
5747,2008-03-18,41913,1
5748,2004-09-22,66041,1
5749,2013-08-09,2013,4
5750,2005-08-25,29136,2
5751,2010-08-22,64790,7
5752,2015-11-26,79086,7
5753,2015-02-04,64235,8
5754,2013-02-17,93370,7
5755,2015-10-18,16260,3
5756,2015-04-17,34146,5
5757,2005-08-27,37690,7
5758,2015-10-17,7187,8
5759,2014-02-22,63901,5
5760,2007-05-15,34324,4
5761,2014-01-21,89569,7
