id,created_on,creator_id,topic
6851,2011-04-24,80322,TV
6856,2007-02-03,23862,TV
6867,2013-12-20,71847,TV
6903,2015-01-23,24482,TV
6909,2013-01-20,16793,TV
6930,2015-08-11,4612,TV
6931,2015-06-04,68327,TV
6942,2015-03-01,63124,TV
6953,2012-09-17,86692,TV
6988,2011-01-20,26921,TV
6994,2013-06-03,14747,TV
7007,2008-08-04,27907,TV
7011,2015-03-15,43590,TV
7016,2011-11-18,78430,TV
7021,2015-10-21,47623,TV
7044,2009-09-25,56987,TV
7054,2006-06-23,12898,TV
7056,2015-02-14,4368,TV
7062,2011-07-14,39993,TV
7066,2007-05-22,10157,TV
7076,2014-09-06,60604,TV
7079,2015-04-11,42839,TV
7084,2010-03-01,65499,TV
7094,2015-08-16,2467,TV
7100,2007-03-20,91146,TV
7123,2015-01-31,27885,TV
7164,2010-03-26,55566,TV
7173,2013-01-30,54484,TV
7190,2015-11-19,55552,TV
7198,2012-02-05,97098,TV
7213,2015-08-19,74130,TV
7223,2013-02-04,60265,TV
7229,2014-11-29,66445,TV
7244,2013-11-28,98030,TV
7255,2015-09-01,85150,TV
7265,2015-08-26,23736,TV
7266,2012-11-11,10085,TV
7290,2015-11-11,68841,TV
7309,2008-11-13,94097,TV
7313,2008-11-30,82774,TV
7320,2015-03-09,3493,TV
7328,2015-09-08,37939,TV
7335,2014-07-16,56205,TV
7338,2010-02-13,34015,TV
7350,2015-07-22,22561,TV
7366,2005-10-03,53119,TV
7415,2014-06-27,97576,TV
7421,2012-06-30,6765,TV
7444,2009-03-22,19568,TV
7475,2011-07-20,8076,TV
7484,2013-09-18,9088,TV
7487,2013-12-05,8086,TV
7495,2007-05-19,97810,TV
7497,2015-08-06,53616,TV
7500,2005-08-02,61051,TV
7504,2010-12-19,82796,TV
7526,2011-03-27,61955,TV
7535,2011-03-29,37278,TV
7537,2014-09-13,41680,TV
7542,2012-01-02,40721,TV
7572,2009-04-25,98903,TV
7578,2013-02-24,11907,TV
7581,2013-11-04,85532,TV
7587,2015-10-17,24698,TV
7590,2015-07-13,11499,TV
7594,2015-05-03,72337,TV
7596,2015-01-02,27628,TV
7604,2015-02-27,57867,TV
7647,2013-11-08,24261,TV
7691,2014-08-30,34322,TV
7694,2015-06-05,67815,TV
7700,2013-12-18,98792,TV
7716,2015-11-27,82184,TV
7721,2005-05-18,4052,TV
7723,2012-02-28,51884,TV
7732,2001-02-07,24199,TV
7735,2015-11-20,15092,TV
7750,2014-09-03,29649,TV
7752,2014-03-07,41363,TV
7759,2012-03-31,69599,TV
7764,2012-07-31,96177,TV
7778,2013-04-19,64202,TV
7780,2015-08-30,67779,TV
7782,2010-11-19,67796,TV
7791,2014-06-11,30974,TV
7829,2011-05-31,62981,TV
7844,2015-08-20,69065,TV
7847,2009-06-01,27059,TV
7851,2015-05-06,74932,TV
7855,2014-11-04,80967,TV
7869,2013-05-31,76820,TV
7872,2015-01-23,50617,TV
7874,2015-02-08,29010,TV
7879,2015-07-04,27241,TV
7884,2010-11-17,97322,TV
7896,2002-10-10,66318,TV
7941,2010-06-13,8356,TV
7943,2011-11-01,12710,TV
7967,2007-03-21,16434,TV
7971,2004-03-07,58466,TV
8010,2015-10-27,87526,TV
8016,2014-05-25,73879,TV
8018,2010-09-28,30202,TV
8034,2015-02-02,62872,TV
8072,2009-02-18,24431,TV
8074,2010-04-15,94737,TV
8121,2014-03-22,6923,TV
8122,2013-03-17,86108,TV
8152,2010-03-30,36433,TV
8161,2014-11-04,77648,TV
8195,2014-02-07,96122,TV
8201,2015-07-22,38960,TV
8221,2015-04-04,5537,TV
8236,2012-11-27,56265,TV
8244,2015-09-29,84698,TV
8278,2015-03-04,88217,TV
8293,2014-11-20,30309,TV
8294,2014-03-20,67693,TV
8298,2005-01-09,16463,TV
8334,2015-07-13,70310,TV
8335,2012-02-27,66845,TV
8339,2015-09-15,52880,TV
8353,2013-03-20,81010,TV
8354,2010-10-20,86210,TV
8371,2009-11-14,26842,TV
8378,2014-06-03,10792,TV
8382,2015-04-14,78956,TV
8386,2013-06-02,86741,TV
8396,2008-03-07,81333,TV
8415,2011-09-01,39573,TV
8426,2010-11-16,15070,TV
8428,2015-02-23,43340,TV
8430,2015-09-21,6075,TV
8441,2015-09-24,16865,TV
8470,2000-09-03,48302,TV
8489,2015-11-28,40332,TV
8550,2013-09-23,71062,TV
8559,2011-06-03,58382,TV
8570,2014-07-14,843,TV
8575,2014-11-22,87180,TV
8590,2015-05-12,77317,TV
8595,2015-04-12,98445,TV
8608,2012-01-11,84139,TV
8619,2015-02-25,2247,TV
8628,2011-08-13,54306,TV
8648,2015-10-06,30043,TV
8650,2008-07-06,50788,TV
8664,2015-03-24,87119,TV
8671,2010-02-17,1835,TV
8676,2013-08-19,2156,TV
8694,2009-07-08,3515,TV
8750,2014-03-02,79243,TV
8752,2014-12-28,93852,TV
8777,2011-08-02,17161,TV
8781,2014-01-07,40392,TV
8785,2012-11-21,7904,TV
8786,2014-06-07,57741,TV
8788,2010-01-09,59883,TV
8801,2008-12-20,26656,TV
8804,2015-10-05,85096,TV
8807,2010-11-09,31514,TV
8815,2015-03-09,25614,TV
8817,2011-02-22,59326,TV
8818,2014-01-31,24205,TV
8820,2015-03-03,49523,TV
8827,2010-02-11,35858,TV
8842,2015-09-14,28791,TV
8845,2012-10-22,46764,TV
8858,2013-06-17,88998,TV
8898,2015-12-01,42679,TV
8910,2015-07-22,81420,TV
8911,2010-02-28,78427,TV
8914,2013-02-18,92366,TV
8921,2008-03-22,20674,TV
8924,2008-03-28,29126,TV
8943,2014-11-29,45157,TV
8951,2011-10-04,79227,TV
8952,2015-07-12,75284,TV
8960,2015-10-18,47187,TV
8961,2014-09-20,90449,TV
8981,2012-06-04,72559,TV
8985,2012-12-14,56720,TV
8987,2015-02-09,55669,TV
9004,2006-03-16,92618,TV
9015,2015-04-08,1369,TV
9019,2014-03-20,4153,TV
9028,2014-10-02,8841,TV
9040,2015-10-09,4111,TV
9067,2015-04-11,5650,TV
9082,2012-02-27,47351,TV
9090,2014-12-11,32418,TV
9091,2006-07-05,46072,TV
9094,2011-09-25,53568,TV
9096,2005-11-22,20218,TV
9101,2015-03-26,87437,TV
9115,2009-08-20,55806,TV
9127,2015-09-08,95500,TV
9128,2001-07-13,95928,TV
9133,2015-12-27,51113,TV
9144,2007-06-20,49422,TV
9157,2015-11-04,56851,TV
9161,2014-01-06,42892,TV
9169,2007-07-18,90973,TV
9195,2014-01-23,11948,TV
9202,2013-12-27,98613,TV
9210,2015-06-04,87971,TV
9218,2011-12-18,19946,TV
9233,2014-06-01,46456,TV
9235,2015-09-20,75083,TV
9239,2012-09-26,77356,TV
9244,2015-01-27,86331,TV
9247,2010-07-22,60799,TV
9255,2008-11-12,72842,TV
9259,2015-08-17,79074,TV
9280,2005-06-10,36147,TV
9292,2012-07-10,15992,TV
9309,2007-10-28,6178,TV
9339,2010-04-14,76464,TV
9340,2013-02-23,2172,TV
9347,2012-05-09,98246,TV
9352,2013-02-06,18753,TV
9362,2013-07-29,79168,TV
9367,2014-09-28,45417,TV
9386,2008-08-28,61579,TV
9389,2011-10-18,78639,TV
9406,2013-08-01,35479,TV
9408,2011-03-27,43493,TV
9412,2009-06-25,34420,TV
9419,2015-06-03,82666,TV
9425,2015-12-21,92446,TV
9433,2015-11-27,24265,TV
9439,2013-12-16,91547,TV
9444,2010-05-17,93063,TV
9447,2014-11-08,41777,TV
9464,2012-11-10,71820,TV
9481,2012-06-12,27583,TV
9496,2010-03-01,67902,TV
9497,2015-02-19,74155,TV
9516,2010-01-19,16755,TV
9525,2004-11-11,5988,TV
9579,2012-03-01,66643,TV
9589,2011-05-27,63107,TV
9610,2014-07-11,44164,TV
9624,2013-05-21,16695,TV
9632,2012-02-02,97973,TV
9633,2015-07-31,54305,TV
9634,2011-05-17,39963,TV
9656,2010-05-05,23522,TV
9658,2014-12-19,46940,TV
9670,2011-09-07,97109,TV
9671,2009-12-26,95058,TV
9684,2001-06-09,64735,TV
9699,2014-11-25,87475,TV
9710,2015-03-04,26737,TV
9717,2011-05-31,93579,TV
9737,2015-10-07,52378,TV
9764,2014-12-25,78305,TV
9776,2008-06-13,64127,TV
9811,2014-06-19,73929,TV
9816,2015-03-12,1637,TV
9821,2015-10-16,244,TV
9823,2008-10-04,64050,TV
9828,2015-12-19,61036,TV
9847,2013-10-28,84447,TV
9850,2012-06-15,37557,TV
9867,2015-02-07,3710,TV
9869,2012-01-24,12830,TV
9870,2012-10-20,34265,TV
9878,2015-01-04,51389,TV
9879,2015-01-12,77825,TV
9880,2015-08-08,32809,TV
9881,2010-09-13,37881,TV
9892,2011-02-24,82913,TV
9916,2004-06-18,88773,TV
9925,2014-10-20,65365,TV
9940,2015-09-24,86677,TV
9951,2007-10-30,80270,TV
9960,2013-08-13,65256,TV
9971,2014-07-24,51712,TV
9972,2013-08-18,35996,TV
9982,2014-06-08,25986,TV
9997,2015-10-06,94434,TV
9998,2006-03-16,41499,TV
2,2012-01-19,36948,Sports
17,2015-10-17,76843,Sports
24,2014-10-26,10022,Sports
26,2015-10-01,35410,Sports
35,2012-05-15,79293,Sports
42,2013-01-15,49582,Sports
48,2012-06-06,65073,Sports
66,2014-05-25,27500,Sports
82,2004-10-23,53002,Sports
91,2011-10-06,97340,Sports
108,2015-08-20,70026,Sports
116,2005-08-31,4511,Sports
119,2013-04-19,252,Sports
137,2014-11-02,33769,Sports
142,2015-09-03,15978,Sports
144,2009-09-25,85571,Sports
156,2015-08-17,59298,Sports
171,2014-05-13,23947,Sports
225,2015-12-31,9621,Sports
227,2015-11-22,98597,Sports
243,2015-08-02,78597,Sports
247,2013-04-17,70693,Sports
278,2010-05-06,86509,Sports
290,2002-07-26,12828,Sports
295,2015-05-20,11832,Sports
296,2014-06-12,63338,Sports
325,2015-12-22,93567,Sports
350,2014-11-08,71425,Sports
365,2008-06-27,12521,Sports
387,2003-02-24,5686,Sports
396,2015-10-24,51983,Sports
407,2013-11-10,28960,Sports
410,2008-11-07,74433,Sports
413,2013-12-02,96169,Sports
425,2015-04-21,2978,Sports
436,2015-06-30,80323,Sports
441,2014-12-02,783,Sports
447,2012-07-23,14457,Sports
449,2007-07-17,99396,Sports
471,2014-04-08,45622,Sports
488,2015-03-07,54270,Sports
497,2012-05-15,31890,Sports
506,2011-05-15,99669,Sports
508,2005-01-30,94470,Sports
518,2009-07-25,9216,Sports
522,2010-02-09,70169,Sports
541,2006-06-23,52982,Sports
542,2014-11-20,37242,Sports
549,2011-04-01,82572,Sports
556,2009-08-19,98801,Sports
564,2014-08-06,47523,Sports
579,2013-04-26,60590,Sports
584,2012-08-21,45917,Sports
589,2006-08-21,18146,Sports
591,2013-12-10,48271,Sports
595,2013-02-12,79376,Sports
618,2014-03-22,41868,Sports
619,2010-08-12,45921,Sports
634,2015-04-20,49949,Sports
639,2014-10-31,57345,Sports
643,2015-07-17,83565,Sports
647,2012-07-28,82146,Sports
656,2001-12-20,88978,Sports
663,2011-04-16,58525,Sports
684,2012-05-12,91990,Sports
689,2012-12-19,44385,Sports
714,2009-10-01,1487,Sports
717,2009-03-05,88661,Sports
727,2015-10-21,97590,Sports
734,2014-03-04,87556,Sports
756,2014-05-17,1494,Sports
757,2015-10-02,522,Sports
764,2015-07-28,62614,Sports
766,2004-05-17,1997,Sports
767,2001-08-01,24575,Sports
769,2010-10-20,54735,Sports
776,2015-11-10,8678,Sports
780,2007-04-14,10194,Sports
789,2015-08-10,54197,Sports
793,2010-03-13,73995,Sports
821,2015-06-04,55717,Sports
827,2015-07-04,7471,Sports
843,2012-09-29,60415,Sports
848,2010-12-20,72518,Sports
857,2015-06-05,69297,Sports
882,2015-11-10,94572,Sports
885,2014-10-15,96601,Sports
899,2011-04-14,66156,Sports
900,2009-01-24,98535,Sports
901,2013-05-24,11328,Sports
904,2009-08-07,26119,Sports
922,2012-12-11,56762,Sports
937,2011-04-13,66135,Sports
938,2015-02-13,32266,Sports
940,2015-12-30,52952,Sports
952,2008-08-09,71019,Sports
955,2015-10-05,29520,Sports
980,2010-12-16,34498,Sports
986,2011-08-01,77626,Sports
989,2014-07-24,44404,Sports
1007,2007-11-20,67215,Sports
1016,2013-12-03,92194,Sports
1018,2007-06-09,84228,Sports
1028,2008-06-19,61081,Sports
1051,2015-12-03,76721,Sports
1058,2011-04-30,39093,Sports
1069,2009-12-29,43647,Sports
1079,2015-08-30,83923,Sports
1097,2015-12-26,89762,Sports
1124,2011-11-21,60531,Sports
1134,2000-06-01,51617,Sports
1155,2014-09-11,53811,Sports
1170,2015-02-21,19695,Sports
1175,2007-02-10,57393,Sports
1190,2010-09-21,8100,Sports
1193,2015-01-06,78318,Sports
1203,2012-02-28,58887,Sports
1212,2008-11-30,84143,Sports
1213,2012-11-03,19649,Sports
1223,2015-09-16,23345,Sports
1244,2015-08-08,85074,Sports
1263,2012-04-16,83000,Sports
1267,2005-10-18,92191,Sports
1272,2013-05-04,61259,Sports
1273,2015-11-03,64514,Sports
1282,2013-12-21,44535,Sports
1301,2012-11-13,15745,Sports
1311,2007-06-09,20874,Sports
1318,2015-12-24,20295,Sports
1347,2014-03-18,93117,Sports
1352,2015-10-21,75859,Sports
1354,2003-11-06,31166,Sports
1356,2014-04-28,18903,Sports
1373,2008-06-07,78153,Sports
1402,2004-12-08,31341,Sports
1409,2015-10-03,48292,Sports
1410,2015-05-31,23319,Sports
1412,2011-12-04,24091,Sports
1418,2015-07-02,66470,Sports
1424,2014-02-03,19893,Sports
1433,2012-11-03,5636,Sports
1434,2004-06-12,37876,Sports
1437,2011-06-10,51299,Sports
1469,2011-04-07,27172,Sports
1476,2012-12-28,5894,Sports
1478,2010-04-15,55849,Sports
1501,2012-02-06,43252,Sports
1506,2002-09-06,36382,Sports
1519,2013-12-27,63848,Sports
1523,2012-10-06,84225,Sports
1529,2014-06-25,73195,Sports
1530,2014-01-04,55604,Sports
1550,2012-12-28,38927,Sports
1571,2012-08-12,72189,Sports
1593,2015-11-17,47203,Sports
1599,2013-10-05,10543,Sports
1605,2006-03-10,67337,Sports
1613,2009-06-26,1650,Sports
1635,2010-07-28,9659,Sports
1637,2015-03-08,65794,Sports
1660,2012-07-01,10116,Sports
1668,2008-04-14,10562,Sports
1673,2003-09-13,38579,Sports
1682,2008-10-20,61516,Sports
1687,2013-09-19,39652,Sports
1689,2013-07-02,55202,Sports
1706,2012-12-25,9041,Sports
1707,2011-02-24,19044,Sports
1716,2014-04-01,35637,Sports
1717,2010-06-06,57523,Sports
1732,2015-11-24,32286,Sports
1734,2010-04-19,51010,Sports
1747,2015-05-08,36236,Sports
1752,2011-01-15,3091,Sports
1764,2010-11-17,48862,Sports
1776,2006-10-02,57115,Sports
1786,2006-11-19,37912,Sports
1791,2015-06-12,49298,Sports
1795,2015-08-28,60823,Sports
1804,2012-03-27,18004,Sports
1809,2012-09-04,16220,Sports
1821,2014-11-27,79197,Sports
1831,2010-07-31,31053,Sports
1838,2005-06-18,80370,Sports
1861,2015-10-16,96668,Sports
1874,2013-02-16,70142,Sports
1880,2015-04-07,11382,Sports
1890,2013-12-30,10282,Sports
1904,2014-09-25,90945,Sports
1911,2012-08-14,59092,Sports
1921,2014-02-28,90751,Sports
1924,2013-08-20,74672,Sports
1937,2009-06-03,84282,Sports
1939,2014-04-30,3560,Sports
1941,2013-09-21,96229,Sports
1954,2015-12-19,16667,Sports
1961,2004-09-23,66466,Sports
1977,2008-07-30,15106,Sports
1978,2014-09-17,40750,Sports
1981,2012-11-26,24323,Sports
1996,2014-02-07,87098,Sports
1998,2015-06-05,6295,Sports
2016,2012-07-03,62493,Sports
2036,2011-10-31,69034,Sports
2038,2012-01-24,33816,Sports
2052,2009-02-20,71378,Sports
2055,2012-06-08,21713,Sports
2072,2002-12-25,11412,Sports
2074,2011-11-05,66105,Sports
2088,2006-12-22,88470,Sports
2090,2015-10-08,29112,Sports
2102,2014-05-20,73233,Sports
2130,2008-01-12,68686,Sports
2134,2011-12-08,30242,Sports
2141,2012-08-01,71402,Sports
2143,2013-11-04,1809,Sports
2166,2015-06-03,21239,Sports
2171,2015-03-20,78633,Sports
2174,2015-10-03,42411,Sports
2178,2012-02-14,36081,Sports
2182,2009-09-29,6832,Sports
2185,2013-12-12,99574,Sports
2188,2014-06-25,72169,Sports
2192,2015-11-17,21439,Sports
2198,2014-08-02,45006,Sports
2203,2006-07-17,84084,Sports
2216,2006-10-08,19168,Sports
2229,2014-05-08,16441,Sports
2234,2014-12-27,77840,Sports
2245,2014-02-04,14537,Sports
2248,2015-08-02,4591,Sports
2257,2015-09-01,6490,Sports
2261,2014-11-21,64093,Sports
2273,2014-12-29,48121,Sports
2301,2014-07-02,10514,Sports
2308,2011-04-01,94188,Sports
2311,2012-09-08,70018,Sports
2312,2012-09-24,3773,Sports
2313,2015-03-19,15388,Sports
2317,2008-01-03,60798,Sports
2353,2015-11-30,49223,Sports
2368,2015-11-21,14583,Sports
2372,2010-05-20,83478,Sports
2383,2014-12-14,95766,Sports
2386,2012-12-04,72967,Sports
2390,2015-08-21,23708,Sports
2407,2015-09-17,19775,Sports
2424,2014-12-02,75485,Sports
2442,2015-11-28,32231,Sports
2476,2011-02-12,65352,Sports
2492,2014-11-08,52748,Sports
2510,2009-02-17,37902,Sports
2518,2010-05-16,56452,Sports
2521,2013-09-09,10543,Sports
2549,2015-06-07,85625,Sports
2556,2009-08-03,31045,Sports
2567,2006-09-09,18748,Sports
2575,2010-09-02,36340,Sports
2579,2004-05-20,20994,Sports
2595,2012-10-14,1117,Sports
2606,2012-05-22,88153,Sports
2626,2007-09-26,20077,Sports
2628,2013-12-17,9514,Sports
2652,2007-12-04,98295,Sports
2661,2015-02-10,67972,Sports
2662,2015-05-19,29554,Sports
2670,2013-07-03,95315,Sports
2688,2015-09-28,53652,Sports
2691,2015-06-07,94724,Sports
2693,2008-02-25,15255,Sports
2701,2004-08-24,1438,Sports
2710,2012-02-28,21581,Sports
2713,2012-08-04,27851,Sports
2724,2014-11-07,26380,Sports
2727,2011-04-24,4275,Sports
2728,2015-03-20,80828,Sports
2732,2015-09-21,58657,Sports
2737,2014-11-30,62968,Sports
2740,2015-07-23,58643,Sports
2742,2014-06-16,76954,Sports
2746,2014-11-24,14379,Sports
2761,2004-03-14,9116,Sports
2771,2014-12-07,24642,Sports
2787,2015-02-01,51809,Sports
2788,2008-10-15,81267,Sports
2802,2013-06-22,48143,Sports
2813,2015-12-10,25285,Sports
2838,2013-10-08,48594,Sports
2839,2012-01-11,12796,Sports
2845,2008-09-10,87558,Sports
2858,2014-08-04,1100,Sports
2873,2014-12-02,93907,Sports
2879,2011-08-19,62885,Sports
2884,2011-01-02,87910,Sports
2892,2013-10-29,8230,Sports
2895,2010-06-30,50597,Sports
2901,2010-02-18,25821,Sports
2925,2006-11-08,46745,Sports
2947,2007-12-12,77955,Sports
2952,2015-10-13,72721,Sports
2960,2010-08-08,64210,Sports
2972,2015-08-09,92519,Sports
2997,2006-03-26,37854,Sports
3004,2013-08-21,78000,Sports
3020,2015-06-07,35828,Sports
3023,2010-04-29,60630,Sports
3026,2015-10-03,66415,Sports
3036,2010-06-07,37106,Sports
3050,2013-08-29,1235,Sports
3052,2006-11-28,83726,Sports
3085,2013-11-26,81616,Sports
3094,2014-02-25,25202,Sports
3099,2014-09-06,25838,Sports
3102,2015-07-14,26302,Sports
3104,2010-06-22,92115,Sports
3110,2014-05-18,61332,Sports
3123,2013-08-10,65134,Sports
3134,2015-11-12,64510,Sports
3166,2013-12-02,62569,Sports
3171,2013-05-16,24903,Sports
3189,2014-11-12,68135,Sports
3190,2015-04-24,58897,Sports
3193,2015-06-15,66010,Sports
3201,2005-12-10,69166,Sports
3209,2013-12-24,38653,Sports
3221,2015-06-03,10883,Sports
3230,2011-01-25,84000,Sports
3236,2015-05-01,97890,Sports
3249,2015-11-02,99318,Sports
3256,2012-05-22,19480,Sports
3259,2010-07-08,84639,Sports
3265,2013-09-21,91513,Sports
3278,2008-04-12,50140,Sports
3306,2012-03-14,63306,Sports
3308,2009-06-23,21898,Sports
3309,2011-11-15,26893,Sports
3324,2015-07-29,74957,Sports
3325,2008-08-08,20088,Sports
3331,2014-01-22,70913,Sports
3342,2015-03-31,46090,Sports
3368,2014-12-23,88069,Sports
3372,2013-09-09,35852,Sports
3396,2012-01-30,29526,Sports
3418,2015-12-15,62084,Sports
3426,2003-08-31,4657,Sports
3428,2015-01-01,67057,Sports
3431,2010-08-25,85471,Sports
3452,2012-11-20,6552,Sports
3456,2015-06-03,64857,Sports
3461,2015-04-22,10960,Sports
3463,2014-12-18,18418,Sports
3476,2014-11-30,38917,Sports
3486,2007-09-27,53018,Sports
3491,2008-01-17,90098,Sports
3495,2012-11-05,12542,Sports
3501,2015-11-16,16450,Sports
3507,2012-02-25,46252,Sports
3512,2009-03-23,23863,Sports
3521,2015-04-16,79229,Sports
3530,2006-10-17,87516,Sports
3532,2015-10-05,90081,Sports
3544,2012-06-02,82977,Sports
3558,2013-12-16,19835,Sports
3570,2007-05-18,19448,Sports
3577,2008-12-08,26900,Sports
3588,2014-11-09,75142,Sports
3607,2004-04-26,72561,Sports
3609,2011-06-06,1235,Sports
3626,2015-12-02,55016,Sports
3627,2009-11-08,70209,Sports
3631,2012-05-08,70120,Sports
3645,2014-04-11,11091,Sports
3647,2011-06-19,49414,Sports
3656,2010-02-10,86212,Sports
3668,2014-10-10,39294,Sports
3669,2014-02-17,53777,Sports
3670,2008-07-30,81396,Sports
3672,2011-02-04,58912,Sports
3677,2015-07-05,33892,Sports
3682,2009-05-22,15630,Sports
3683,2008-08-08,395,Sports
3686,2008-03-22,88603,Sports
3720,2015-08-16,68245,Sports
3723,2006-08-26,17491,Sports
3726,2015-12-07,66143,Sports
3737,2014-09-23,2483,Sports
3746,2014-09-17,98460,Sports
3750,2005-06-15,85886,Sports
3759,2012-04-14,25412,Sports
3799,2012-04-04,51297,Sports
3802,2007-04-21,10745,Sports
3807,2014-08-29,39133,Sports
3812,2008-11-17,14343,Sports
3813,2012-04-18,36199,Sports
3815,2015-04-27,54268,Sports
3816,2015-11-26,86181,Sports
3819,2013-05-24,90241,Sports
3829,2015-05-14,35718,Sports
3833,2013-07-05,91302,Sports
3837,2011-01-29,78122,Sports
3869,2011-10-08,47759,Sports
3873,2015-11-09,34184,Sports
3888,2005-10-04,61160,Sports
3903,2015-06-03,46528,Sports
3921,2011-01-18,83494,Sports
3927,2013-10-01,18404,Sports
3930,2015-04-07,33241,Sports
3944,2012-06-03,25122,Sports
3946,2007-11-18,19119,Sports
3952,2012-05-31,98966,Sports
3955,2006-09-18,5512,Sports
3958,2015-07-14,89537,Sports
3961,2013-02-02,97729,Sports
3963,2013-02-02,75032,Sports
3995,2015-12-18,62602,Sports
4017,2014-11-19,31198,Sports
4034,2012-09-01,27962,Sports
4039,2012-08-07,11527,Sports
4041,2014-12-10,26891,Sports
4047,2014-06-30,20547,Sports
4056,2013-01-13,15017,Sports
4084,2015-10-13,75256,Sports
4097,2015-11-25,77174,Sports
4099,2014-09-01,47730,Sports
4100,2014-10-08,60675,Sports
4131,2012-05-26,8189,Sports
4169,2007-06-26,67134,Sports
4173,2015-06-18,1959,Sports
4175,2015-12-31,39526,Sports
4207,2015-09-28,17447,Sports
4217,2015-01-10,34910,Sports
4227,2014-10-16,22294,Sports
4234,2015-03-17,53301,Sports
4235,2014-01-01,19097,Sports
4236,2014-11-16,33516,Sports
4238,2015-04-05,8418,Sports
4241,2013-02-01,54636,Sports
4243,2007-07-19,37147,Sports
4253,2008-05-16,1852,Sports
4262,2012-09-14,16918,Sports
4268,2010-07-06,72482,Sports
4271,2015-12-20,89065,Sports
4291,2013-01-11,33050,Sports
4298,2007-01-15,8005,Sports
4310,2014-05-22,20441,Sports
4312,2015-01-29,29961,Sports
4313,2011-12-08,31300,Sports
4316,2014-03-18,94249,Sports
4327,2011-08-21,39508,Sports
4330,2010-03-05,40966,Sports
4356,2004-08-08,34508,Sports
4357,2008-06-22,79329,Sports
4361,2014-12-25,46804,Sports
4362,2014-02-17,37279,Sports
4363,2014-12-23,29582,Sports
4375,2005-06-09,28413,Sports
4377,2015-12-05,18558,Sports
4381,2013-11-16,47002,Sports
4382,2014-06-01,86996,Sports
4404,2012-12-09,45223,Sports
4416,2012-10-12,93565,Sports
4452,2015-12-31,3306,Sports
4457,2009-01-31,87773,Sports
4458,2015-05-03,83263,Sports
4461,2007-08-23,72587,Sports
4474,2015-07-16,15403,Sports
4476,2015-06-26,3737,Sports
4478,2015-02-11,83720,Sports
4490,2015-05-01,69402,Sports
4503,2012-08-22,91710,Sports
4505,2014-03-03,17998,Sports
4506,2011-06-29,41759,Sports
4508,2009-04-19,40762,Sports
4538,2015-12-13,11964,Sports
4542,2010-01-11,3673,Sports
4546,2009-04-11,29614,Sports
4549,2009-11-22,32912,Sports
4552,2009-06-10,13712,Sports
4553,2011-06-12,67938,Sports
4562,2013-02-05,1851,Sports
4581,2015-12-21,97605,Sports
4589,2011-05-08,98204,Sports
4598,2014-09-05,6501,Sports
4609,2013-04-06,22922,Sports
4614,2012-09-16,16180,Sports
4627,2004-12-25,86954,Sports
4631,2002-07-15,46393,Sports
4635,2009-07-31,6869,Sports
4644,2012-04-06,38676,Sports
4645,2015-05-24,87540,Sports
4666,2004-07-08,99685,Sports
4689,2005-03-05,72061,Sports
4705,2011-03-10,55893,Sports
4727,2010-11-24,10416,Sports
4749,2014-04-18,91811,Sports
4759,2013-08-16,35374,Sports
4762,2014-03-16,99030,Sports
4766,2008-01-23,43660,Sports
4793,2013-02-04,84331,Sports
4797,2013-05-02,50547,Sports
4809,2014-02-12,17131,Sports
4818,2015-05-31,37426,Sports
4825,2013-12-26,68875,Sports
4851,2014-06-08,19146,Sports
4861,2015-09-13,93385,Sports
4889,2015-12-22,76089,Sports
4894,2015-06-06,46631,Sports
4902,2014-01-14,83904,Sports
4907,2012-03-11,16171,Sports
4933,2006-01-31,33332,Sports
4941,2013-06-19,32101,Sports
4942,2011-06-17,21874,Sports
4943,2005-12-24,15079,Sports
4952,2001-07-22,84820,Sports
4955,2011-05-17,16522,Sports
4957,2015-07-30,70196,Sports
4966,2011-08-01,27474,Sports
4980,2012-03-13,42778,Sports
4985,2003-09-16,60084,Sports
4992,2011-03-23,51142,Sports
5004,2012-02-22,49336,Sports
5005,2011-10-07,73763,Sports
5006,2015-07-20,13289,Sports
5027,2013-07-19,41540,Sports
5030,2014-05-03,89367,Sports
5040,2015-12-12,25139,Sports
5046,2015-11-06,43737,Sports
5055,2010-08-01,56123,Sports
5059,2014-02-07,68738,Sports
5066,2014-05-16,38401,Sports
5075,2014-03-17,64665,Sports
5079,2014-01-10,66845,Sports
5103,2004-12-14,98114,Sports
5104,2004-11-25,91804,Sports
5121,2009-07-23,18345,Sports
5153,2009-06-17,81626,Sports
5165,2015-05-02,98918,Sports
5170,2007-12-01,76728,Sports
5188,2009-08-27,42096,Sports
5190,2012-05-11,68643,Sports
5192,2015-12-29,94237,Sports
5206,2009-06-13,74588,Sports
5217,2009-10-05,7554,Sports
5228,2015-07-31,17364,Sports
5230,2014-03-14,55930,Sports
5235,2015-12-10,87774,Sports
5256,2006-02-03,1526,Sports
5260,2014-02-18,12743,Sports
5272,2015-12-17,96795,Sports
5273,2011-11-13,64014,Sports
5309,2012-12-07,18387,Sports
5319,2004-01-03,6380,Sports
5327,2005-07-06,81330,Sports
5329,2015-06-21,13882,Sports
5337,2015-07-19,79154,Sports
5344,2015-11-22,60004,Sports
5363,2009-08-25,27993,Sports
5394,2015-07-16,87090,Sports
5412,2013-05-09,14093,Sports
5421,2010-03-08,84735,Sports
5426,2013-07-25,24591,Sports
5441,2009-12-11,20952,Sports
