id,created_on,creator_id,topic_id
5181,2015-05-27,84428,3
5182,2007-03-24,38465,9
5183,2013-01-11,79966,2
5184,2004-12-21,92284,4
5185,2013-08-21,8994,3
5186,2013-11-06,8494,10
5187,2006-06-22,79145,9
5188,2009-08-27,42096,6
5189,2011-11-12,67427,8
5190,2012-05-11,68643,6
5191,2010-06-14,57022,2
5192,2015-12-29,94237,6
5193,2009-05-03,90524,2
5194,2014-02-19,947,3
5195,2014-04-20,16943,7
5196,2009-04-04,31460,1
5197,2011-08-25,54484,1
5198,2003-09-20,13023,1
5199,2002-01-29,77866,10
5200,2013-08-05,47666,10
5201,2015-08-06,16013,3
5202,2010-03-24,47377,9
5203,2014-09-11,26227,4
5204,2013-10-29,66879,7
5205,2013-02-05,24803,7
5206,2009-06-13,74588,6
5207,2012-12-20,87981,5
5208,2015-08-25,22283,4
5209,2003-08-16,93417,3
5210,2015-10-09,62559,4
5211,2007-09-18,75856,9
5212,2014-04-28,75778,2
5213,2012-12-26,13361,4
5214,2011-07-26,78849,10
5215,2012-12-28,3569,3
5216,2010-03-11,21270,8
5217,2009-10-05,7554,6
5218,2015-07-17,60051,7
5219,2014-11-14,55038,1
5220,2013-09-15,78185,9
5221,2009-06-06,54017,2
5222,2015-05-03,86899,8
5223,2013-07-08,25089,1
5224,2013-01-11,55394,2
5225,2007-04-03,49675,4
5226,2013-11-06,5509,5
5227,2015-05-12,62682,4
5228,2015-07-31,17364,6
5229,2007-06-05,41558,2
5230,2014-03-14,55930,6
5231,2015-11-04,22631,2
5232,2015-10-28,88508,10
5233,2012-10-22,73557,5
5234,2014-10-27,99434,10
5235,2015-12-10,87774,6
5236,2009-02-15,33889,3
5237,2015-10-26,16819,3
5238,2015-02-12,5467,4
5239,2014-04-23,9167,3
5240,2010-01-28,18036,1
5241,2015-08-17,26836,2
5242,2010-11-23,65177,4
5243,2004-08-04,92356,5
5244,2012-10-12,14607,4
5245,2007-08-26,22233,10
5246,2008-12-13,55005,1
5247,2015-06-26,81697,4
5248,2011-09-02,9816,1
5249,2015-03-21,2330,10
5250,2008-08-29,41097,4
5251,2014-01-23,3462,9
5252,2006-12-20,572,10
5253,2011-02-05,22827,4
5254,2014-08-19,60168,4
5255,2009-12-24,73706,7
5256,2006-02-03,1526,6
5257,2014-04-29,43289,8
5258,2015-08-11,43568,4
5259,2014-07-22,18335,8
5260,2014-02-18,12743,6
5261,2013-05-26,69260,1
5262,2015-06-20,7713,9
5263,2011-03-29,53331,9
5264,2014-11-20,96285,7
5265,2014-01-26,9285,4
5266,2015-12-18,78052,9
5267,2011-04-25,34634,3
5268,2015-03-25,8782,3
5269,2014-06-10,52318,10
5270,2013-03-20,72942,2
5271,2013-09-22,70726,3
5272,2015-12-17,96795,6
5273,2011-11-13,64014,6
5274,2004-10-05,1084,9
5275,2011-12-07,68129,3
5276,2008-03-12,13072,3
5277,2015-02-16,54724,3
5278,2014-05-07,54231,8
5279,2015-11-04,49103,10
5280,2010-08-05,39680,4
5281,2008-09-18,44265,5
5282,2014-09-03,39631,2
5283,2008-01-03,15199,1
5284,2010-06-13,31722,4
5285,2015-11-08,20416,9
5286,2015-09-04,17473,8
5287,2011-01-04,97432,5
5288,2015-10-03,47993,7
5289,2014-08-27,33255,8
5290,2011-09-07,43315,9
5291,2014-08-22,9726,5
5292,2014-01-04,3805,8
5293,2010-05-19,72629,10
5294,2015-10-11,52276,8
5295,2014-07-08,10060,10
5296,2012-07-26,63124,9
5297,2015-12-06,41308,5
5298,2009-05-30,3327,3
5299,2010-02-16,77304,1
5300,2015-10-17,49318,3
5301,2015-12-26,95590,5
5302,2009-06-09,85590,2
5303,2005-07-12,60468,10
5304,2011-02-23,48609,4
5305,2011-05-26,18648,3
5306,2014-02-15,2504,5
5307,2012-01-17,92649,3
5308,2014-03-08,83683,2
5309,2012-12-07,18387,6
5310,2003-08-16,59949,3
5311,2006-03-19,14491,5
5312,2013-04-21,23598,7
5313,2015-03-28,1712,3
5314,2015-11-21,8710,3
5315,2012-05-05,48458,10
5316,2012-11-04,33811,1
5317,2007-12-30,55778,3
5318,2013-02-11,14784,5
5319,2004-01-03,6380,6
5320,2015-07-06,56554,9
5321,2013-08-26,90389,1
5322,2015-02-25,46735,3
5323,2015-06-25,7350,3
5324,2012-09-01,25205,5
5325,2005-10-27,86290,4
5326,2012-06-14,87093,4
5327,2005-07-06,81330,6
5328,2015-01-25,18754,5
5329,2015-06-21,13882,6
5330,2014-09-03,20922,8
5331,2015-03-18,97640,9
5332,2015-12-27,24520,4
5333,2005-10-28,66120,10
5334,2015-02-04,91634,5
5335,2012-12-10,38743,8
5336,2009-01-20,88230,3
5337,2015-07-19,79154,6
5338,2013-03-28,36636,2
5339,2015-03-25,17338,10
5340,2014-07-31,14280,3
5341,2013-09-29,84646,5
5342,2012-11-20,75232,8
5343,2012-12-30,56261,5
5344,2015-11-22,60004,6
5345,2013-08-25,42959,4
5346,2015-03-31,92462,1
5347,2014-07-01,48966,2
5348,2015-09-25,56823,8
5349,2006-10-07,63502,2
5350,2009-10-23,81762,3
5351,2014-08-03,19718,9
5352,2013-01-22,96970,10
5353,2015-12-26,70947,2
5354,2006-06-21,73316,7
5355,2013-01-12,25992,3
5356,2015-10-26,16912,10
5357,2015-11-23,85251,1
5358,2004-04-07,58594,3
5359,2007-03-11,60742,10
5360,2004-07-26,17223,9
5361,2015-12-30,73569,9
5362,2015-07-14,56310,10
5363,2009-08-25,27993,6
5364,2012-02-15,92884,4
5365,2012-01-05,93511,9
5366,2015-11-14,35684,7
5367,2014-12-16,7343,9
5368,2011-10-02,28585,3
5369,2015-12-18,95163,7
5370,2013-11-28,30297,10
5371,2014-04-18,50708,8
5372,2015-02-07,16641,8
5373,2015-12-29,90525,8
5374,2012-09-30,70063,4
5375,2004-10-30,40108,3
5376,2015-07-24,29728,5
5377,2013-07-25,4133,8
5378,2014-09-06,39366,1
5379,2010-10-22,73684,3
5380,2014-05-24,28628,4
5381,2008-05-30,54215,5
5382,2012-10-10,88490,2
5383,2005-01-09,95494,10
5384,2012-09-04,14104,2
5385,2015-05-23,33232,5
5386,2015-09-13,40209,7
5387,2003-02-01,46195,5
5388,2014-11-08,33742,4
5389,2014-08-12,391,7
5390,2010-12-30,66587,9
5391,2013-05-30,90920,8
5392,2003-07-15,39810,7
5393,2014-09-28,63471,3
5394,2015-07-16,87090,6
5395,2013-10-28,35852,5
5396,2008-04-29,33259,7
5397,2009-05-04,77889,3
5398,2015-06-08,35433,2
5399,2014-12-06,2141,9
5400,2013-09-14,88683,8
5401,2015-04-24,87764,4
5402,2015-05-19,51007,8
5403,2015-09-23,55224,3
5404,2013-03-28,96940,1
5405,2013-05-22,47767,9
5406,2006-09-16,44795,4
5407,2015-04-02,89296,7
5408,2008-03-06,41602,4
5409,2012-05-13,77074,1
5410,2014-08-10,6574,5
5411,2011-01-15,85428,4
5412,2013-05-09,14093,6
5413,2013-02-22,1323,2
5414,2002-02-20,66742,8
5415,2013-05-27,65963,1
5416,2015-11-18,80405,1
5417,2014-03-04,55932,2
5418,2014-03-30,86007,10
5419,2014-09-13,4760,3
5420,2014-11-27,11342,10
5421,2010-03-08,84735,6
5422,2014-07-20,92417,7
5423,2015-10-09,45656,1
5424,2014-01-20,3444,5
5425,2010-02-14,6628,9
5426,2013-07-25,24591,6
5427,2014-05-05,95744,4
5428,2011-08-04,83117,2
5429,2012-06-26,39479,2
5430,2013-06-20,96580,1
5431,2002-11-16,3809,4
5432,2007-12-14,8907,10
5433,2008-12-23,12413,3
5434,2006-02-21,57101,10
5435,2013-01-19,66022,5
5436,2014-09-18,99017,8
5437,2015-06-05,2740,4
5438,2013-01-18,84643,5
5439,2011-11-07,78674,9
5440,2007-03-01,3691,9
5441,2009-12-11,20952,6
5442,2015-12-11,96776,1
5443,2013-08-18,18405,3
5444,2012-04-16,12384,2
5445,2013-11-06,570,9
5446,2014-10-08,34887,3
5447,2014-01-08,60181,5
5448,2006-10-02,37537,10
5449,2007-04-10,29257,7
5450,2013-07-28,81781,5
5451,2005-10-31,74391,7
5452,2015-03-18,33905,4
5453,2014-03-19,36171,5
5454,2013-10-30,77908,10
5455,2013-03-11,32021,3
5456,2007-05-20,41916,6
5457,2013-12-02,93025,5
5458,2015-12-28,62605,8
5459,2008-07-10,81110,4
5460,2015-11-20,27610,3
5461,2012-01-21,18952,10
5462,2008-08-20,49587,4
5463,2015-02-27,70395,1
5464,2015-10-21,35339,8
5465,2014-04-20,58165,4
5466,2013-08-21,69700,6
5467,2003-10-03,80541,8
5468,2015-12-17,49369,4
5469,2015-12-30,36438,2
5470,2014-04-11,50504,7
5471,2006-06-01,61234,7
5472,2006-05-12,96251,1
5473,2012-05-24,91957,5
5474,2010-12-08,69746,1
5475,2002-03-27,63720,10
5476,2012-12-30,39662,6
5477,2014-10-22,47669,2
5478,2004-09-19,93692,4
5479,2013-12-23,79270,2
5480,2015-01-15,41628,1
5481,2015-11-23,47797,9
5482,2012-02-05,96685,7
5483,2011-04-20,79663,3
5484,2008-08-12,40086,7
5485,2015-12-03,7434,6
5486,2013-06-10,9812,6
5487,2007-09-05,96095,1
5488,2011-08-24,88827,6
5489,2013-01-30,53862,3
5490,2015-01-10,29739,8
5491,2010-03-10,61678,3
5492,2012-08-07,28721,4
5493,2011-11-03,17877,10
5494,2003-09-03,53590,3
5495,2015-08-02,8106,2
5496,2015-12-26,25928,4
5497,2011-06-05,37948,10
5498,2004-02-19,64643,2
5499,2009-04-24,35422,5
5500,2015-12-29,5756,7
5501,2012-09-04,17147,7
5502,2008-01-30,40682,5
5503,2015-02-01,54896,7
5504,2012-03-29,15601,5
5505,2006-04-07,45802,6
5506,2014-03-12,55628,3
5507,2012-09-03,11324,1
5508,2013-05-30,2806,6
5509,2008-11-04,90620,9
5510,2011-08-20,43990,7
5511,2015-03-02,44475,2
5512,2015-01-12,46725,4
5513,2015-12-11,43488,3
5514,2015-03-10,99868,1
5515,2011-01-10,34849,2
5516,2013-01-10,34431,10
5517,2010-05-12,1469,1
5518,2015-07-27,26112,10
5519,2015-03-13,68792,9
5520,2012-05-01,98737,7
5521,2015-04-06,41331,9
5522,2015-05-29,16458,7
5523,2009-07-28,37159,6
5524,2013-03-04,23443,1
5525,2015-12-22,26430,6
5526,2014-10-30,93230,6
5527,2014-01-10,78415,9
5528,2011-05-02,92997,6
5529,2015-08-21,62324,5
5530,2015-02-07,18987,9
5531,2005-12-15,3369,8
5532,2013-03-12,96850,9
5533,2010-01-12,42275,3
5534,2014-11-14,56232,2
5535,2007-07-02,27243,10
5536,2013-12-07,88910,4
5537,2013-04-28,9238,8
5538,2012-01-13,57368,4
5539,2014-05-31,26402,2
5540,2015-12-16,23930,8
5541,2015-05-24,14575,9
5542,2015-02-16,40660,10
5543,2014-02-06,97911,9
5544,2007-07-10,6332,5
5545,2006-03-01,22187,9
5546,2015-08-28,51557,8
5547,2014-02-20,1708,8
5548,2011-04-21,16873,6
5549,2012-02-14,74179,1
5550,2011-07-23,58648,3
5551,2015-01-09,62461,10
5552,2011-02-05,39229,4
5553,2014-08-10,26471,2
5554,2006-12-21,69257,7
5555,2014-02-14,9154,5
5556,2013-03-19,43807,3
5557,2008-02-11,36482,1
5558,2013-03-10,91675,9
5559,2015-09-23,10665,7
5560,2013-03-14,51232,5
5561,2015-09-20,20635,3
5562,2015-01-06,79356,5
5563,2014-03-30,30109,7
5564,2014-08-11,96314,7
5565,2011-11-20,98255,9
5566,2005-05-06,4515,2
5567,2014-12-30,40484,8
5568,2014-06-23,94482,6
5569,2012-02-17,40730,9
5570,2014-11-18,40403,4
5571,2012-02-04,49498,2
5572,2014-12-22,88631,6
5573,2012-09-20,3277,4
5574,2013-08-26,1175,4
5575,2011-01-14,92440,1
5576,2015-09-09,579,1
5577,2010-01-02,1974,7
5578,2008-08-16,81382,2
5579,2015-09-17,85489,8
5580,2011-03-01,70583,1
5581,2012-09-10,38909,3
5582,2014-04-08,30302,5
5583,2007-10-30,91249,9
5584,2012-02-03,4832,9
5585,2013-01-28,88067,5
5586,2014-11-23,73994,10
5587,2014-02-08,7614,8
5588,2015-11-02,24182,2
5589,2015-07-12,29378,4
5590,2015-02-16,80093,8
5591,2013-02-17,32761,5
5592,2015-06-19,2009,1
5593,2011-08-29,96593,2
5594,2013-10-13,48373,4
5595,2013-09-04,5787,7
5596,2010-09-10,51444,1
5597,2015-06-26,76895,7
5598,2013-06-18,73659,4
5599,2013-12-20,45306,1
5600,2015-04-25,34716,8
5601,2015-02-17,94741,7
5602,2015-06-21,7744,1
5603,2013-02-24,98371,3
5604,2015-09-13,28688,7
5605,2010-03-27,98455,3
5606,2015-08-19,34111,9
5607,2015-12-03,50591,7
5608,2015-03-16,28631,10
5609,2010-10-25,26145,4
5610,2006-05-19,52095,5
5611,2013-07-22,34544,10
5612,2006-02-10,82343,8
5613,2008-09-20,9131,7
5614,2011-04-26,72144,4
5615,2008-11-27,76818,9
5616,2011-01-13,32666,4
5617,2015-07-29,68678,6
5618,2007-03-17,10122,7
5619,2015-03-13,19036,9
5620,2015-12-08,95832,4
5621,2005-09-29,96254,10
5622,2015-10-12,70739,10
5623,2008-03-31,27486,4
5624,2009-08-30,23217,10
5625,2015-07-30,58552,9
5626,2008-11-17,13079,5
5627,2014-09-28,58211,8
5628,2013-12-10,50018,5
5629,2008-03-25,29939,3
5630,2015-04-05,26991,5
5631,2012-10-14,33070,10
5632,2015-12-07,45389,4
5633,2003-04-11,5992,4
5634,2015-01-04,49725,10
5635,2011-08-19,75358,8
5636,2006-08-18,95779,8
5637,2006-02-08,19436,4
5638,2003-08-04,24108,5
5639,2015-10-24,61675,3
5640,2015-12-19,61339,6
5641,2015-06-24,10635,6
5642,2010-02-19,63378,6
5643,2013-08-06,27208,1
5644,2015-01-27,4921,9
5645,2015-04-04,95692,8
5646,2011-11-08,13390,4
5647,2013-01-27,75937,8
5648,2006-08-21,58186,1
5649,2009-10-22,21713,5
5650,2009-11-01,73964,2
5651,2011-07-21,56636,8
5652,2009-04-08,19684,7
5653,2010-05-21,51285,9
5654,2015-05-30,17310,8
5655,2008-12-23,37722,9
5656,2015-12-19,60808,8
5657,2011-12-31,33262,6
5658,2015-11-18,54946,4
5659,2014-03-11,35252,10
5660,2013-03-02,74401,9
5661,2011-01-30,7114,1
5662,2010-12-28,86624,8
5663,2015-12-02,38784,5
5664,2014-09-23,30564,8
5665,2015-12-24,79219,8
5666,2009-08-30,77259,7
5667,2009-04-14,29291,9
5668,2011-08-24,35056,4
5669,2014-01-19,15309,4
5670,2010-10-25,53149,8
5671,2015-06-14,17117,5
5672,2013-11-19,24525,8
5673,2015-10-28,29652,7
5674,2012-04-07,26556,5
5675,2013-04-28,47834,6
5676,2012-06-20,19278,1
5677,2013-10-10,91329,1
5678,2014-06-14,89433,3
5679,2013-05-26,62621,10
5680,2015-07-11,74545,6
5681,2007-05-23,76579,1
5682,2010-08-17,76654,1
5683,2015-03-23,63069,10
5684,2005-09-03,71771,1
5685,2015-12-30,93832,9
5686,2014-04-30,80797,9
5687,2011-11-24,62698,5
5688,2004-06-30,11390,5
5689,2009-10-18,19731,1
5690,2007-02-14,20117,3
5691,2011-06-13,72623,3
5692,2012-10-18,77524,6
5693,2014-10-18,3461,7
5694,2011-09-20,35118,2
5695,2015-07-20,16879,6
5696,2014-11-01,79107,7
5697,2005-07-01,98902,2
5698,2015-06-24,62473,2
5699,2013-01-03,37385,7
5700,2015-02-15,67992,7
5701,2015-12-18,8122,2
5702,2013-05-29,39922,2
5703,2014-07-05,65749,4
5704,2015-10-07,93454,5
5705,2008-09-10,90462,9
5706,2014-05-26,6464,8
5707,2015-04-01,80902,10
5708,2015-08-29,89702,10
5709,2013-03-28,26089,6
5710,2013-12-01,24561,10
5711,2014-04-03,46599,9
5712,2014-12-11,26382,6
5713,2014-10-26,92990,8
5714,2013-03-26,74640,2
5715,2015-07-21,36896,1
5716,2014-10-22,17820,7
5717,2014-01-25,96214,4
5718,2015-02-28,13425,9
5719,2012-12-15,6929,10
5720,2010-08-09,22898,2
5721,2013-06-10,90344,1
5722,2015-10-19,89489,4
5723,2015-04-09,67155,1
5724,2014-06-01,60569,10
5725,2015-03-23,90147,8
5726,2013-04-15,8184,5
5727,2015-05-04,55196,5
5728,2013-05-01,88583,7
5729,2005-10-08,9904,4
5730,2014-06-12,48376,7
5731,2013-03-06,7097,9
5732,2012-08-06,91419,10
5733,2014-10-22,37810,9
5734,2012-02-05,55757,2
5735,2015-01-04,72722,10
5736,2015-02-01,36189,4
5737,2008-10-08,77191,10
5738,2010-03-08,88924,7
5739,2011-05-19,28875,1
5740,2008-03-26,545,10
5741,2014-05-27,42725,3
5742,2012-04-16,30870,7
5743,2011-08-05,13631,5
5744,2015-07-26,80194,3
5745,2010-02-14,35231,2
5746,2014-12-21,74868,3
5747,2013-02-04,80901,3
5748,2015-03-18,91464,5
5749,2015-01-20,91328,10
5750,2015-08-16,49978,9
5751,2012-08-13,50989,9
5752,2015-02-18,49828,5
5753,2010-08-25,61005,2
5754,2009-08-24,70645,1
5755,2008-02-15,19105,5
5756,2010-06-07,56177,1
5757,2015-12-24,85381,6
5758,2008-05-05,38175,2
5759,2015-05-25,23398,2
5760,2007-03-26,11027,4
5761,2014-04-12,19969,2
5762,2013-03-20,45784,8
5763,2014-12-27,1722,8
5764,2014-01-05,16665,5
5765,2011-10-12,28982,7
5766,2009-07-02,5804,10
5767,2002-08-28,34869,7
5768,2009-12-22,46107,10
5769,2011-04-15,81903,7
5770,2012-05-22,49969,4
5771,2002-01-05,15434,7
5772,2012-07-30,34942,1
5773,2014-05-09,61237,8
5774,2015-12-06,98215,2
5775,2015-09-15,69444,8
5776,2012-12-10,59949,7
5777,2015-05-18,1001,1
5778,2003-05-27,59928,6
5779,2011-05-19,50251,8
5780,2011-11-13,76063,3
5781,2013-01-25,51302,8
5782,2012-02-07,855,7
5783,2014-04-11,7679,9
5784,2008-07-30,30326,3
5785,2007-12-27,17729,4
5786,2015-12-28,46242,3
5787,2012-01-29,98201,1
5788,2015-07-18,84443,1
5789,2004-08-19,77994,5
5790,2011-10-11,70370,7
5791,2003-12-17,28782,10
5792,2015-08-19,65829,1
5793,2015-03-02,3947,7
5794,2013-02-11,35752,4
5795,2012-08-06,33133,7
5796,2015-12-13,12305,1
5797,2007-02-21,63205,1
5798,2012-07-04,33967,2
5799,2010-02-23,81438,9
5800,2014-05-24,63560,8
5801,2014-11-17,92119,3
5802,2015-03-29,45022,4
5803,2015-03-10,26914,6
5804,2003-12-27,87966,1
5805,2007-03-18,12441,9
5806,2012-08-21,20485,7
5807,2015-01-16,87287,1
5808,2015-03-24,6446,3
5809,2012-05-28,53850,6
5810,2015-12-14,65884,4
5811,2015-01-12,26291,3
5812,2015-10-09,41089,4
5813,2014-11-16,51527,10
5814,2015-05-08,50633,8
5815,2015-08-24,52870,9
5816,2013-05-14,66886,2
5817,2007-11-28,63205,7
5818,2015-12-02,56824,2
5819,2015-05-16,60474,7
5820,2014-02-20,76056,8
5821,2014-10-09,54644,3
5822,2015-01-06,50178,1
5823,2015-09-04,8404,5
5824,2012-05-18,27325,6
5825,2013-10-23,15403,5
5826,2015-12-27,42921,7
5827,2014-09-19,29202,2
5828,2007-02-23,34179,8
5829,2008-09-29,2080,4
5830,2013-12-07,66039,9
5831,2008-12-25,29388,5
5832,2014-12-05,82915,8
5833,2013-04-10,96415,5
5834,2015-06-10,70884,5
5835,2015-11-01,8308,6
5836,2014-10-16,70816,3
5837,2015-02-24,44336,7
5838,2011-11-05,41839,2
5839,2015-11-04,95576,3
5840,2006-07-30,74886,9
5841,2014-02-21,61139,9
5842,2015-12-13,81953,7
5843,2008-12-23,24765,4
5844,2010-02-26,365,6
5845,2013-07-24,5604,4
5846,2015-09-26,60239,8
5847,2015-06-04,5251,9
5848,2013-07-06,10676,5
5849,2012-11-14,99673,1
5850,2015-11-20,38198,4
5851,2011-07-07,23429,8
5852,2014-01-04,84584,7
5853,2015-02-21,34400,5
5854,2015-07-05,30303,4
5855,2014-01-24,73879,5
5856,2015-08-29,30461,9
5857,2012-02-24,99972,4
5858,2015-11-03,26938,3
5859,2012-12-26,84712,2
5860,2009-01-14,9969,8
5861,2012-03-09,1351,3
5862,2015-08-20,70916,9
5863,2013-03-22,25952,7
5864,2011-07-19,30509,3
5865,2009-11-05,11879,1
5866,2014-07-24,31331,7
5867,2014-10-30,46528,7
5868,2014-05-15,63909,7
5869,2015-06-15,30202,10
5870,2012-07-12,59398,2
5871,2013-03-01,65382,9
5872,2015-08-28,99573,5
5873,2015-05-01,84659,4
5874,2011-12-04,88391,7
5875,2012-08-23,93192,1
5876,2014-01-15,21091,9
5877,2007-03-12,40381,7
5878,2002-12-04,40042,7
5879,2011-11-28,98998,8
5880,2010-09-12,35010,7
5881,2005-04-07,68252,7
5882,2013-07-14,49853,2
5883,2014-11-06,90106,9
5884,2013-07-08,71562,8
5885,2015-10-09,86833,7
5886,2015-08-14,48824,2
5887,2012-08-05,30872,3
5888,2009-03-15,49250,4
5889,2008-09-28,63252,6
5890,2005-07-07,32220,1
5891,2009-06-27,19664,8
5892,2014-06-04,27385,9
5893,2013-07-20,59449,5
5894,2006-10-12,10966,6
5895,2009-08-28,63993,1
5896,2009-05-21,99046,7
5897,2015-06-19,68014,10
5898,2015-10-07,39034,5
5899,2015-10-21,73637,8
5900,2013-01-12,97484,3
5901,2011-09-15,16792,8
5902,2006-11-10,44009,6
5903,2005-03-03,7202,9
5904,2010-03-14,51546,9
5905,2012-10-12,25819,4
5906,2013-09-17,97997,3
5907,2014-07-28,93621,7
5908,2006-01-28,9445,1
5909,2012-04-02,3537,10
5910,2011-06-30,10202,3
5911,2011-10-26,39934,4
5912,2013-04-08,43245,5
5913,2015-12-26,89999,9
5914,2015-10-05,68621,3
5915,2012-10-30,98776,7
5916,2014-05-16,26015,10
5917,2014-09-24,6533,1
5918,2015-03-19,78190,3
5919,2015-01-19,80183,5
5920,2015-02-02,60623,1
5921,2015-11-04,11516,7
5922,2015-07-16,4847,9
5923,2007-03-27,41194,6
5924,2015-12-01,76923,3
5925,2015-09-10,40727,7
5926,2014-11-23,30604,9
5927,2015-03-06,15448,7
5928,2014-09-25,49133,8
5929,2015-10-16,6836,2
5930,2014-04-23,6634,5
5931,2015-02-05,59236,1
5932,2015-09-23,46519,10
5933,2013-04-24,25194,9
5934,2009-06-22,33818,1
5935,2015-11-04,32971,4
5936,2009-05-28,94166,1
5937,2015-04-16,76331,5
5938,2014-03-23,33940,7
5939,2009-07-18,60067,4
5940,2014-05-21,94128,4
5941,2005-07-20,64097,7
5942,2014-12-11,82878,10
5943,2003-07-30,50844,6
5944,2011-02-01,18680,2
5945,2015-09-03,47057,9
5946,2011-05-24,24325,5
5947,2015-02-06,90720,9
5948,2014-03-07,22183,7
5949,2014-07-14,74909,6
5950,2015-07-14,63360,3
5951,2013-12-27,46355,9
5952,2014-03-22,64706,2
5953,2015-06-23,75899,8
5954,2014-12-04,49554,7
5955,2015-05-20,7221,5
5956,2015-11-16,81880,7
5957,2009-03-03,98529,7
5958,2008-12-08,97542,5
5959,2005-11-04,21213,5
5960,2015-12-09,85507,3
5961,2013-08-01,24955,5
5962,2009-01-09,57778,3
5963,2015-07-23,55517,8
5964,2014-02-16,67620,6
5965,2013-05-12,88016,2
5966,2015-10-19,64150,9
5967,2014-05-02,27362,4
5968,2015-02-09,98920,6
5969,2013-01-30,86978,9
5970,2012-05-29,80380,1
5971,2012-12-01,72147,6
5972,2014-07-03,68263,5
5973,2014-06-19,96428,4
5974,2015-10-13,13463,5
5975,2008-01-26,54991,10
5976,2015-05-24,23329,10
5977,2010-09-12,65540,4
5978,2011-08-28,88102,6
5979,2015-09-17,83505,8
5980,2009-05-18,33697,4
5981,2014-01-18,9240,8
5982,2006-05-06,43440,1
5983,2015-07-02,55181,7
5984,2007-10-22,57788,4
5985,2013-05-22,62226,9
5986,2011-07-05,55750,1
5987,2012-01-27,13842,2
5988,2012-09-05,99280,9
5989,2002-06-16,54710,1
5990,2015-11-24,82246,10
5991,2015-10-24,82759,4
5992,2013-09-19,51335,6
5993,2012-09-22,50081,8
5994,2015-04-04,25428,7
5995,2008-09-29,47823,4
5996,2009-07-29,21299,6
5997,2015-10-08,44905,3
5998,2011-04-05,2912,1
5999,2012-10-18,20807,8
6000,2013-08-24,61073,8
6001,2008-11-18,76481,2
6002,2012-01-20,2116,5
6003,2014-10-05,68805,7
6004,2013-10-27,296,4
6005,2015-09-17,37043,1
6006,2015-12-27,91909,2
6007,2010-02-08,45016,2
6008,2007-12-06,5993,10
6009,2004-10-17,3909,4
6010,2008-05-02,97039,10
6011,2011-04-27,80588,4
6012,2015-02-12,98542,6
6013,2011-06-22,15351,3
6014,2010-04-13,82587,7
6015,2012-02-02,18597,9
6016,2009-01-11,27132,1
6017,2013-07-14,35265,4
6018,2014-04-13,61739,5
6019,2014-07-28,2688,2
6020,2015-02-12,26307,7
6021,2003-10-01,1015,8
6022,2015-10-18,8297,3
6023,2002-09-25,61143,10
6024,2008-10-14,28026,9
6025,2014-07-01,90342,5
6026,2014-06-10,4717,4
6027,2012-04-04,90587,9
6028,2009-09-03,32453,3
6029,2001-04-18,70614,10
6030,2014-05-17,5942,9
6031,2014-11-11,98841,8
6032,2014-09-28,20817,7
6033,2011-04-23,43975,4
6034,2015-09-04,37037,8
6035,2013-08-24,67544,1
6036,2015-06-16,34068,3
6037,2015-01-28,95958,1
6038,2011-05-19,84839,5
6039,2015-09-04,8279,2
6040,2015-07-01,61103,9
6041,2011-01-17,12279,5
6042,2011-04-15,35265,10
6043,2014-03-02,86417,4
6044,2009-08-17,24109,6
6045,2015-01-30,78489,7
6046,2015-03-10,84420,9
6047,2014-07-22,37658,6
6048,2015-01-26,31171,3
6049,2015-07-05,6599,6
6050,2015-08-10,24448,2
6051,2015-03-07,20960,1
6052,2009-10-30,57520,1
6053,2015-11-17,34883,2
6054,2015-06-17,6386,9
6055,2014-10-31,26796,6
6056,2011-05-04,71356,1
6057,2012-08-12,36267,2
6058,2015-01-05,60384,2
6059,2013-03-02,50657,7
6060,2015-12-19,89050,6
6061,2013-10-13,43158,9
6062,2015-09-13,8697,1
6063,2010-04-14,51545,9
6064,2009-03-15,89927,6
6065,2014-03-27,50517,1
6066,2011-02-07,41239,2
6067,2015-03-20,67149,4
6068,2012-12-22,39658,5
6069,2003-11-11,2484,5
6070,2014-08-04,68702,8
6071,2014-03-26,37579,6
6072,2011-12-02,58484,3
6073,2010-09-10,44376,7
6074,2007-01-06,67708,1
6075,2011-06-09,6911,5
6076,2015-12-09,44927,8
6077,2015-11-02,92416,4
6078,2008-06-29,95561,8
6079,2012-08-16,29260,10
6080,2012-03-03,70737,5
6081,2015-05-10,29893,3
6082,2008-10-21,23590,6
6083,2013-11-21,72498,4
6084,2009-05-11,16759,6
6085,2011-02-22,2652,1
6086,2007-11-19,90143,8
6087,2008-07-23,33063,4
6088,2015-12-07,4044,4
6089,2011-03-21,35568,2
6090,2015-01-05,86859,7
6091,2014-05-27,34112,10
6092,2002-10-25,26193,5
6093,2013-12-10,82890,10
6094,2015-08-17,74376,10
6095,2013-05-05,59303,8
6096,2015-07-27,96500,7
6097,2015-07-14,24331,10
6098,2011-06-10,54113,1
6099,2014-09-26,25091,5
6100,2003-02-18,89867,4
6101,2013-03-25,76654,5
6102,2015-08-01,13706,2
6103,2012-11-08,98325,9
6104,2014-01-07,96856,9
6105,2010-04-17,93256,6
6106,2008-08-10,77471,7
6107,2015-05-05,40983,4
6108,2011-01-13,69540,4
6109,2003-12-08,90217,9
6110,2012-03-15,96458,4
6111,2015-04-23,89181,9
6112,2015-04-06,43781,5
