id,created_on,creator_id,content_id
14711,2015-04-09,304,4
14712,2010-09-29,764,3
14713,2013-04-28,804,2
14714,2013-11-23,375,4
14715,2014-05-20,42,3
14716,2009-06-05,823,4
14717,2011-09-27,940,1
14718,2013-05-04,466,4
14719,2015-08-28,969,1
14720,2010-05-17,823,2
14721,2013-08-13,232,3
14722,2008-11-12,248,1
14723,2015-11-04,594,4
14724,2012-11-06,919,4
14725,2010-10-18,240,2
14726,2014-11-16,629,1
14727,2013-01-06,547,2
14728,2010-12-06,134,4
14729,2009-07-13,987,1
14730,2009-02-06,656,3
14731,2015-01-21,775,4
14732,2014-07-25,833,1
14733,2015-01-12,67,2
14734,2006-07-19,232,3
14735,2011-12-09,64,4
14736,2006-10-31,580,3
14737,2005-10-08,725,3
14738,2015-12-23,762,2
14739,2009-09-19,923,2
14740,2015-10-19,434,1
14741,2015-06-10,894,1
14742,2015-03-09,672,4
14743,2010-12-30,775,2
14744,2012-01-10,824,4
14745,2015-01-25,246,4
14746,2011-02-11,410,1
14747,2007-09-02,125,3
14748,2003-09-30,486,4
14749,2011-08-17,600,3
14750,2013-02-21,185,1
14751,2015-12-12,945,1
14752,2015-02-08,629,1
14753,2015-10-27,536,1
14754,2007-03-30,742,1
14755,2012-08-13,967,4
14756,2013-11-03,993,4
14757,2014-12-06,915,3
14758,2015-03-29,663,1
14759,2015-09-25,374,2
14760,2013-06-10,359,4
14761,2015-02-23,202,4
14762,2009-10-05,402,4
14763,2015-07-29,760,4
14764,2015-01-31,256,2
14765,2015-05-26,766,3
14766,2013-10-18,360,4
14767,2010-01-16,151,4
14768,2013-04-02,108,1
14769,2014-03-15,93,4
14770,2009-10-24,387,2
14771,2010-02-10,601,1
14772,2009-01-05,688,3
14773,2009-07-21,459,4
14774,2013-11-27,639,2
14775,2005-03-31,845,4
14776,2014-09-21,792,2
14777,2013-09-18,217,3
14778,2015-12-12,36,2
14779,2015-12-17,611,4
14780,2001-06-02,460,3
14781,2015-07-16,2,3
14782,2012-08-08,233,3
14783,2014-03-16,672,3
14784,2015-07-01,967,4
14785,2015-03-14,456,2
14786,2015-05-13,210,2
14787,2013-11-11,311,1
14788,2006-05-23,154,3
14789,2014-02-15,195,3
14790,2015-04-19,963,1
14791,2006-04-18,608,3
14792,2015-01-07,765,4
14793,2013-04-11,425,4
14794,2011-03-23,219,2
14795,2015-12-18,372,2
14796,2015-01-21,767,3
14797,2009-12-15,686,2
14798,2014-07-03,650,3
14799,2015-01-05,46,3
14800,2013-02-28,584,2
14801,2012-10-02,102,3
14802,2012-12-27,586,2
14803,2009-05-15,747,3
14804,2015-03-29,197,3
14805,2015-09-29,429,3
14806,2009-10-12,704,2
14807,2014-04-18,26,4
14808,2015-01-06,804,1
14809,2009-09-25,502,4
14810,2010-12-26,308,1
14811,2005-08-02,885,4
14812,2008-02-20,979,4
14813,2007-04-05,808,1
14814,2015-10-08,508,2
14815,2014-05-18,990,3
14816,2015-04-10,533,4
14817,2015-12-03,442,4
14818,2014-08-31,957,1
14819,2014-07-21,986,1
14820,2014-07-11,836,2
14821,2011-11-29,48,1
14822,2013-04-27,90,1
14823,2015-09-01,385,4
14824,2015-12-27,999,3
14825,2014-11-30,258,4
14826,2014-06-30,586,1
14827,2011-01-12,243,4
14828,2015-12-19,325,4
14829,2015-12-26,52,3
14830,2010-02-18,869,1
14831,2015-06-14,715,1
14832,2015-12-16,592,1
14833,2015-06-22,760,3
14834,2011-01-10,799,4
14835,2014-07-26,880,4
14836,2009-04-08,235,1
14837,2014-04-22,925,4
14838,2015-12-17,236,3
14839,2007-06-18,247,3
14840,2014-10-19,812,2
14841,2012-01-16,155,3
14842,2005-06-07,753,4
14843,2013-10-09,257,3
14844,2010-04-06,18,3
14845,2015-05-03,164,3
14846,2014-06-28,929,3
14847,2006-04-21,251,2
14848,2013-01-20,495,4
14849,2010-04-12,588,4
14850,2009-02-26,517,4
14851,2015-04-13,848,2
14852,2014-11-11,166,3
14853,2012-05-22,874,2
14854,2012-03-15,602,1
14855,2013-02-21,305,4
14856,2014-04-23,565,3
14857,2015-11-22,628,2
14858,2006-11-02,263,3
14859,2010-01-11,749,2
14860,2003-12-31,316,2
14861,2012-04-10,118,2
14862,2007-05-08,763,4
14863,2015-11-06,456,4
14864,2015-12-01,332,4
14865,2015-12-23,851,3
14866,2014-06-02,603,4
14867,2012-06-15,136,3
14868,2011-09-10,73,3
14869,2015-03-05,474,4
14870,2013-07-02,593,2
14871,2014-08-10,666,2
14872,2013-07-12,576,3
14873,2015-05-12,226,3
14874,2010-12-29,477,4
14875,2015-01-28,857,2
14876,2012-06-04,625,4
14877,2015-08-11,533,2
14878,2015-11-17,480,2
14879,2013-05-13,447,3
14880,2014-01-14,453,2
14881,2008-04-30,856,3
14882,2014-04-05,380,4
14883,2009-09-30,154,4
14884,2014-01-23,192,4
14885,2013-01-24,841,4
14886,2012-05-01,69,4
14887,2009-04-01,520,4
14888,2014-12-25,160,4
14889,2015-01-14,23,3
14890,2013-09-18,386,3
14891,2014-05-05,762,3
14892,2011-12-07,627,4
14893,2015-12-09,838,4
14894,2011-04-30,307,2
14895,2013-10-26,364,2
14896,2006-02-11,796,4
14897,2006-05-27,776,2
14898,2010-06-26,660,1
14899,2013-05-08,923,2
14900,2002-11-20,383,4
14901,2012-01-31,580,3
14902,2014-10-20,705,2
14903,2015-12-11,757,4
14904,2008-09-02,624,4
14905,2014-07-31,441,2
14906,2014-12-15,136,2
14907,2015-01-08,540,1
14908,2009-10-10,864,4
14909,2008-05-11,227,4
14910,2003-12-29,921,3
14911,2011-07-06,195,2
14912,2013-11-19,535,4
14913,2015-07-25,365,2
14914,2015-11-28,96,2
14915,2014-12-18,910,2
14916,2010-06-25,442,3
14917,2014-07-18,21,3
14918,2004-06-28,913,3
14919,2013-10-28,158,4
14920,2015-11-11,198,3
14921,2014-01-12,636,2
14922,2014-10-16,715,2
14923,2011-03-01,963,3
14924,2015-01-08,754,3
14925,2014-05-13,418,2
14926,2015-02-22,526,2
14927,2014-08-10,183,4
14928,2015-07-23,857,1
14929,2015-03-10,189,4
14930,2009-02-26,516,4
14931,2014-04-10,841,3
14932,2015-11-07,533,3
14933,2015-07-24,186,1
14934,2014-07-26,963,4
14935,2014-02-05,943,2
14936,2006-10-13,125,4
14937,2015-02-08,754,1
14938,2015-12-04,456,1
14939,2010-01-09,602,2
14940,2012-10-04,783,2
14941,2015-10-07,958,1
14942,2015-03-05,413,1
14943,2007-12-18,869,2
14944,2014-06-21,238,1
14945,2014-07-31,547,1
14946,2015-12-29,531,1
14947,2009-02-15,550,2
14948,2013-01-26,916,2
14949,2015-11-16,199,1
14950,2008-09-28,8,1
14951,2008-08-19,827,1
14952,2014-11-15,976,3
14953,2009-08-20,9,2
14954,2015-02-15,498,2
14955,2014-09-28,62,2
14956,2013-07-23,170,2
14957,2011-05-13,572,2
14958,2012-01-19,218,2
14959,2012-12-29,841,3
14960,2015-01-23,673,2
14961,2011-02-27,964,4
14962,2004-11-09,74,4
14963,2015-01-04,402,3
14964,2008-08-29,923,1
14965,2008-08-30,423,4
14966,2014-04-07,622,3
14967,2010-09-24,856,1
14968,2011-06-29,205,4
14969,2015-02-22,908,3
14970,2008-04-16,502,2
14971,2015-03-31,219,2
14972,2008-01-20,774,1
14973,2015-01-15,711,2
14974,2015-08-15,586,4
14975,2015-07-08,823,1
14976,2011-10-10,288,2
14977,2013-08-21,211,1
14978,2005-08-23,796,2
14979,2015-07-30,513,2
14980,2015-08-25,639,2
14981,2006-09-07,885,3
14982,2014-12-27,585,4
14983,2014-12-06,328,1
14984,2014-06-05,319,2
14985,2013-09-19,416,3
14986,2011-07-30,248,2
14987,2015-04-26,645,4
14988,2015-10-22,193,2
14989,2009-02-08,491,2
14990,2010-03-06,896,4
14991,2015-12-21,531,2
14992,2012-03-07,958,4
14993,2014-11-11,708,3
14994,2013-02-13,510,1
14995,2012-01-22,127,2
14996,2013-12-13,586,3
14997,2014-01-11,536,3
14998,2015-12-24,876,3
14999,2015-10-08,504,4
15000,2014-09-24,58,3
15001,2005-02-07,511,3
15002,2014-05-02,611,4
15003,2013-05-25,631,2
15004,2007-01-28,606,4
15005,2010-01-18,300,1
15006,2014-04-02,809,3
15007,2013-08-18,104,2
15008,2008-09-09,15,3
15009,2008-07-02,459,4
15010,2012-05-27,323,4
15011,2011-04-14,799,4
15012,2015-08-07,9,3
15013,2012-09-04,193,3
15014,2015-08-21,820,4
15015,2010-06-21,868,1
15016,2013-09-07,26,2
15017,2012-07-22,31,2
15018,2015-06-01,131,4
15019,2015-08-01,159,1
15020,2015-09-13,184,1
15021,2008-12-05,919,4
15022,2005-01-13,689,4
15023,2008-05-22,771,1
15024,2010-10-27,503,3
15025,2014-08-24,253,1
15026,2013-06-17,984,1
15027,2005-11-17,790,4
15028,2013-07-03,160,1
15029,2015-06-27,870,1
15030,2006-05-02,837,2
15031,2012-07-19,295,3
15032,2007-06-25,491,3
15033,2014-02-02,667,3
15034,2008-09-07,125,4
15035,2015-09-26,703,4
15036,2005-07-04,125,3
15037,2011-02-15,775,4
15038,2013-01-20,379,3
15039,2012-07-29,328,2
15040,2004-10-12,682,3
15041,2011-05-29,396,3
15042,2013-06-09,272,1
15043,2015-05-25,968,1
15044,2015-12-23,236,2
15045,2015-01-30,434,4
15046,2007-06-01,457,1
15047,2012-09-07,654,2
15048,2015-04-23,233,4
15049,2012-06-29,728,4
15050,2013-12-26,165,3
15051,2008-05-29,987,1
15052,2015-09-14,592,1
15053,2003-05-09,8,3
15054,2015-07-26,508,3
15055,2012-06-04,555,1
15056,2014-04-12,620,3
15057,2015-05-25,943,1
15058,2013-04-18,376,2
15059,2011-07-14,697,4
15060,2013-12-20,319,4
15061,2014-10-28,513,1
15062,2013-06-09,671,3
15063,2014-01-04,437,2
15064,2004-02-15,152,2
15065,2011-08-09,929,1
15066,2007-08-15,214,1
15067,2015-07-20,41,2
15068,2014-10-16,469,4
15069,2015-11-29,263,1
15070,2012-06-01,551,2
15071,2005-03-26,39,4
15072,2012-04-16,737,1
15073,2009-10-16,815,4
15074,2014-11-05,484,4
15075,2010-10-10,868,1
15076,2015-08-16,918,4
15077,2009-08-11,168,4
15078,2015-09-28,513,3
15079,2011-01-10,992,2
15080,2015-11-13,36,2
15081,2013-08-16,130,3
15082,2015-11-30,133,3
15083,2014-03-28,323,2
15084,2013-12-02,376,1
15085,2014-08-30,510,4
15086,2014-07-15,721,2
15087,2014-09-05,697,4
15088,2015-03-25,493,4
15089,2006-04-05,298,3
15090,2013-04-02,414,3
15091,2015-08-22,751,3
15092,2011-07-02,862,2
15093,2011-05-22,266,3
15094,2015-09-20,411,1
15095,2008-06-25,435,2
15096,2009-03-20,497,2
15097,2013-11-27,159,2
15098,2011-03-24,133,2
15099,2014-11-03,975,2
15100,2011-07-08,717,3
15101,2015-09-29,379,2
15102,2007-08-07,317,1
15103,2015-11-18,53,1
15104,2013-10-30,620,2
15105,2015-12-26,667,2
15106,2005-01-25,357,1
15107,2012-08-14,572,1
15108,2015-05-18,489,4
15109,2009-09-08,571,1
15110,2015-09-07,538,1
15111,2015-09-01,345,1
15112,2003-05-03,787,3
15113,2006-06-06,285,2
15114,2011-05-03,363,3
15115,2005-11-27,895,4
15116,2014-10-09,416,2
15117,2012-01-02,866,2
15118,2015-01-02,848,4
15119,2008-07-29,103,3
15120,2013-03-22,850,2
15121,2007-07-03,534,2
15122,2011-02-23,643,4
15123,2015-02-27,496,1
15124,2014-10-10,613,2
15125,2006-01-15,648,3
15126,2012-07-18,674,4
15127,2014-04-17,311,3
15128,2014-09-04,302,2
15129,2011-08-16,607,1
15130,2015-01-13,218,2
15131,2015-12-31,903,1
15132,2014-04-11,741,2
15133,2012-12-16,13,4
15134,2015-10-29,909,4
15135,2013-04-13,291,3
15136,2008-01-19,835,3
15137,2014-05-08,40,1
15138,2015-12-26,628,4
15139,2015-03-16,462,4
15140,2015-06-29,140,4
15141,2012-04-17,11,4
15142,2013-03-16,798,3
15143,2014-10-01,201,3
15144,2014-04-19,430,2
15145,2011-01-14,433,4
15146,2008-09-14,711,2
15147,2009-12-19,477,3
15148,2005-04-24,872,3
15149,2010-04-21,866,1
15150,2015-02-19,705,3
15151,2015-01-22,532,1
15152,2015-04-24,379,2
15153,2015-02-06,643,2
15154,2010-12-26,430,4
15155,2013-11-19,124,3
15156,2015-01-19,100,1
15157,2009-04-17,99,1
15158,2013-07-17,234,1
15159,2015-12-24,635,1
15160,2015-09-15,455,2
15161,2013-05-25,888,1
15162,2011-03-25,861,3
15163,2010-03-19,395,1
15164,2007-08-18,797,2
15165,2004-07-05,501,4
15166,2008-02-11,751,2
15167,2015-10-09,295,1
15168,2006-10-14,286,2
15169,2015-12-18,342,3
15170,2015-10-22,186,3
15171,2015-12-20,52,4
15172,2015-02-23,975,2
15173,2015-12-16,945,3
15174,2007-01-19,947,3
15175,2001-08-26,369,4
15176,2003-04-13,677,2
15177,2003-09-29,966,1
15178,2011-03-29,217,1
15179,2012-02-02,854,2
15180,2012-07-17,120,2
15181,2014-02-02,160,2
15182,2015-11-17,332,4
15183,2014-03-27,504,4
15184,2015-11-05,985,4
15185,2008-04-03,146,1
15186,2013-07-17,998,4
15187,2015-12-26,635,3
15188,2011-10-28,275,3
15189,2004-04-27,866,1
15190,2005-11-14,981,4
15191,2015-05-09,510,4
15192,2015-02-10,533,4
15193,2014-12-09,937,3
15194,2014-09-08,734,2
15195,2014-12-13,10,1
15196,2009-09-21,677,3
15197,2015-09-19,937,4
15198,2015-09-23,435,4
15199,2015-12-04,539,4
15200,2013-07-18,822,3
15201,2008-07-15,213,4
15202,2015-10-11,798,4
15203,2007-12-02,949,4
15204,2013-07-03,171,3
15205,2015-01-18,963,3
15206,2013-08-11,35,4
15207,2014-02-22,367,3
15208,2012-01-15,577,3
15209,2015-03-14,669,3
15210,2013-02-20,617,3
15211,2009-03-10,283,1
15212,2013-04-16,176,2
15213,2010-03-01,555,4
15214,2015-02-07,553,4
15215,2010-01-25,835,2
15216,2013-06-24,26,2
15217,2015-08-31,938,2
15218,2010-01-07,669,1
15219,2007-07-04,317,4
15220,2015-12-17,314,2
15221,2010-07-12,568,4
15222,2005-10-17,258,1
15223,2015-11-16,536,3
15224,2011-02-16,878,4
15225,2015-08-11,468,2
15226,2011-09-13,406,3
15227,2006-10-21,980,4
15228,2008-02-21,237,2
15229,2013-03-09,586,1
15230,2011-08-19,850,4
15231,2005-10-19,877,2
15232,2013-01-19,745,1
15233,2010-05-08,181,4
15234,2014-03-06,976,1
15235,2013-06-18,144,3
15236,2013-06-07,950,4
15237,2015-12-19,867,1
15238,2006-10-23,173,2
15239,2014-09-20,788,1
15240,2013-03-03,104,4
15241,2015-01-05,740,3
15242,2014-07-23,712,3
15243,2008-02-28,442,1
15244,2011-05-10,217,3
15245,2015-07-26,939,3
15246,2007-03-21,785,4
15247,2012-01-04,661,1
15248,2008-07-25,696,4
15249,2011-09-27,922,2
15250,2012-10-26,418,4
15251,2015-11-27,139,2
15252,2015-11-24,514,4
15253,2015-12-17,66,4
15254,2010-04-14,993,3
15255,2009-09-02,921,2
15256,2015-02-01,892,1
15257,2012-03-17,152,1
15258,2015-08-20,515,1
15259,2015-12-26,153,1
15260,2015-12-11,374,2
15261,2010-07-19,257,1
15262,2015-01-26,978,2
15263,2005-12-04,271,1
15264,2015-11-26,241,4
15265,2015-01-09,694,2
15266,2007-03-21,120,1
15267,2008-09-20,807,3
15268,2010-01-31,809,1
15269,2015-12-31,184,1
15270,2014-05-24,249,2
15271,2009-03-28,977,2
15272,2015-06-22,204,1
15273,2015-12-23,29,4
15274,2015-08-19,516,1
15275,2012-10-18,725,4
15276,2015-01-07,121,3
15277,2010-02-10,408,4
15278,2010-10-03,770,3
15279,2001-04-19,207,4
15280,2012-04-29,786,1
15281,2015-10-07,740,2
15282,2015-07-28,181,3
15283,2012-04-25,995,3
15284,2009-01-08,913,1
15285,2014-10-27,393,2
15286,2015-12-18,570,1
15287,2013-11-29,913,4
15288,2011-01-05,398,3
15289,2015-12-25,198,3
15290,2010-01-07,271,2
15291,2015-08-25,498,2
15292,2011-08-03,22,1
15293,2014-07-11,884,3
15294,2009-05-06,613,4
15295,2015-05-09,360,4
15296,2015-05-13,597,1
15297,2014-05-09,657,3
15298,2010-10-20,502,2
15299,2010-06-13,394,4
15300,2015-05-05,541,2
15301,2003-09-11,122,1
15302,2011-09-09,367,2
15303,2013-09-30,453,1
15304,2009-12-20,964,1
15305,2015-08-11,767,4
15306,2013-01-31,103,2
15307,2010-11-29,603,4
15308,2013-06-20,170,2
15309,2015-01-16,770,3
15310,2008-11-12,214,2
15311,2012-07-27,631,1
15312,2010-05-24,535,3
15313,2010-01-17,111,2
15314,2015-12-14,294,3
15315,2015-02-12,983,2
15316,2015-04-06,73,4
15317,2013-06-24,565,3
15318,2003-01-18,77,1
15319,2005-11-29,384,3
15320,2009-11-28,404,3
15321,2015-11-15,652,1
15322,2013-06-29,265,3
15323,2008-05-21,869,2
15324,2007-12-12,15,4
15325,2014-06-13,493,1
15326,2011-01-26,218,2
15327,2015-12-27,416,2
15328,2013-03-11,269,3
15329,2011-12-14,284,1
15330,2012-08-29,698,4
15331,2013-08-04,967,1
15332,2015-07-13,761,4
15333,2014-09-01,265,2
15334,2011-09-24,904,1
15335,2011-10-12,176,2
15336,2012-03-17,832,4
15337,2012-02-25,33,1
15338,2011-02-26,168,3
15339,2007-10-26,556,2
15340,2011-10-11,114,2
15341,2013-12-16,89,1
15342,2015-09-04,636,4
15343,2014-09-29,975,2
15344,2009-02-27,337,4
15345,2006-01-04,148,2
15346,2015-05-14,734,1
15347,2015-08-07,470,4
15348,2015-12-03,817,4
15349,2014-06-04,679,4
15350,2013-02-16,115,3
15351,2015-12-14,199,3
15352,2006-01-13,182,1
15353,2013-11-13,915,2
15354,2014-12-23,329,4
15355,2015-06-13,100,4
15356,2013-08-21,552,4
15357,2015-12-23,547,3
15358,2012-08-20,464,2
15359,2006-05-29,856,1
15360,2015-06-18,521,3
15361,2012-06-24,113,4
15362,2014-04-08,229,3
15363,2014-10-28,783,1
15364,2011-08-07,165,4
15365,2014-06-20,589,3
15366,2014-09-07,658,1
15367,2008-04-17,738,4
15368,2015-08-18,208,3
15369,2010-01-28,317,1
15370,2013-12-02,159,2
15371,2015-11-04,96,3
15372,2015-08-20,699,1
15373,2014-08-02,14,2
15374,2015-12-27,236,2
15375,2012-11-20,774,2
15376,2013-10-09,944,2
15377,2015-11-26,169,3
15378,2005-05-11,211,2
15379,2015-02-13,488,1
15380,2014-12-09,537,1
15381,2004-04-05,86,1
15382,2013-05-16,106,3
15383,2014-11-13,268,3
15384,2006-10-08,668,4
15385,2014-09-04,812,1
15386,2009-04-03,231,4
15387,2010-08-31,478,1
15388,2006-04-20,529,2
15389,2014-11-08,734,2
15390,2006-10-10,681,1
15391,2015-11-29,142,2
15392,2014-05-27,665,3
15393,2014-12-19,735,4
15394,2015-02-06,981,4
15395,2004-08-21,491,3
15396,2012-03-09,233,3
15397,2015-09-25,94,4
15398,2007-04-19,87,2
15399,2014-04-25,451,1
15400,2012-09-22,892,4
15401,2012-07-27,99,1
15402,2015-09-03,204,4
15403,2013-03-28,632,2
15404,2011-03-02,500,1
15405,2015-12-08,903,2
15406,2013-07-24,574,2
15407,2015-12-18,236,4
15408,2014-04-15,50,3
15409,2007-02-26,895,3
15410,2013-07-14,703,1
15411,2014-04-19,685,2
15412,2015-06-30,761,1
15413,2014-11-30,482,3
15414,2010-02-02,284,1
15415,2009-06-16,337,3
15416,2007-06-28,718,3
15417,2003-04-03,574,1
15418,2015-01-19,707,1
15419,2015-11-26,66,4
15420,2010-02-14,242,3
15421,2013-09-11,846,3
15422,2006-03-17,213,3
15423,2006-12-10,235,1
15424,2004-06-26,286,3
15425,2014-02-23,278,3
15426,2014-08-15,324,4
15427,2014-04-20,833,3
15428,2007-08-11,661,3
15429,2015-11-19,996,3
15430,2008-08-25,981,4
15431,2007-12-07,827,4
15432,2015-08-16,445,2
15433,2012-08-29,289,1
15434,2011-11-16,527,1
15435,2015-11-10,722,3
15436,2015-07-08,30,4
15437,2006-02-10,222,2
15438,2015-02-21,202,3
15439,2015-08-15,385,4
15440,2015-07-01,88,4
15441,2007-10-17,383,3
15442,2013-03-30,17,3
15443,2009-01-06,893,3
15444,2011-12-09,985,3
15445,2014-07-21,850,1
15446,2015-07-01,879,3
15447,2013-05-07,269,3
15448,2015-08-09,221,2
15449,2015-01-12,848,3
15450,2005-10-13,277,3
15451,2015-08-21,418,3
15452,2013-07-20,187,1
15453,2004-12-01,739,2
15454,2008-02-18,634,1
15455,2015-03-26,80,3
15456,2007-01-11,782,3
15457,2013-02-08,614,2
15458,2015-10-01,945,3
15459,2015-11-06,323,2
15460,2015-04-05,889,4
15461,2015-07-20,424,3
15462,2015-11-23,230,1
15463,2004-08-08,27,4
15464,2014-07-05,865,4
15465,2014-11-21,344,2
15466,2005-12-07,200,2
15467,2011-02-19,303,2
15468,2009-09-02,399,3
15469,2015-04-26,306,3
15470,2009-08-06,984,4
15471,2015-07-17,597,1
15472,2014-04-05,579,4
15473,2014-05-03,984,4
15474,2015-12-21,144,2
15475,2009-09-14,608,2
15476,2013-04-09,9,2
15477,2013-01-25,673,4
15478,2009-04-12,229,4
15479,2014-08-19,360,3
15480,2013-04-02,583,4
15481,2015-04-30,748,1
15482,2008-11-07,509,1
15483,2014-01-13,549,2
15484,2006-08-29,884,4
15485,2008-06-23,389,1
15486,2014-07-28,289,1
15487,2005-11-05,764,2
15488,2010-02-25,995,1
15489,2014-05-05,127,2
15490,2015-04-01,196,4
15491,2014-08-11,880,2
15492,2008-01-30,5,2
15493,2011-09-24,192,2
15494,2006-10-19,913,1
15495,2010-12-22,217,4
15496,2013-11-19,834,2
15497,2010-01-20,473,2
15498,2002-02-04,920,4
15499,2011-10-28,176,3
15500,2010-10-11,544,2
15501,2006-03-16,466,4
15502,2015-01-07,33,2
15503,2014-02-14,384,3
15504,2015-03-11,986,1
15505,2011-09-21,625,2
15506,2011-10-24,6,3
15507,2007-01-01,919,2
15508,2007-09-22,298,2
15509,2013-06-07,804,2
15510,2012-04-30,845,1
15511,2012-12-27,394,3
15512,2015-05-02,374,2
15513,2015-08-10,385,4
15514,2015-11-29,956,2
15515,2013-06-29,292,2
15516,2015-04-24,910,4
15517,2015-02-21,269,1
15518,2009-01-30,91,2
15519,2011-11-06,183,2
15520,2014-03-20,755,1
15521,2014-05-18,578,2
15522,2012-05-20,813,2
15523,2012-07-25,272,4
15524,2009-06-20,154,2
15525,2012-03-24,678,2
15526,2015-01-03,590,3
15527,2015-12-09,199,3
15528,2015-04-01,47,1
15529,2015-02-12,866,1
15530,2015-11-25,453,1
15531,2013-04-21,756,3
15532,2014-05-22,418,3
15533,2014-07-01,232,3
15534,2014-11-24,19,1
15535,2013-06-14,107,4
15536,2009-02-10,764,2
15537,2015-01-06,132,1
15538,2012-03-25,922,3
15539,2007-09-13,920,1
15540,2010-02-02,490,1
15541,2015-06-20,100,4
15542,2015-11-30,695,1
15543,2015-04-16,483,2
15544,2011-10-22,281,2
15545,2013-11-11,800,2
15546,2013-11-27,944,2
15547,2006-07-28,797,1
15548,2012-05-01,839,3
15549,2012-01-15,985,1
15550,2015-04-12,822,3
15551,2011-05-11,81,2
15552,2014-08-24,40,3
15553,2010-11-22,805,4
15554,2014-04-10,620,3
15555,2015-08-11,875,4
15556,2010-06-01,558,3
15557,2012-05-18,9,4
15558,2004-12-22,981,4
15559,2015-08-12,939,3
15560,2015-11-27,96,4
15561,2014-12-03,253,4
15562,2014-09-06,481,3
15563,2008-09-05,331,3
15564,2014-06-09,35,2
15565,2014-04-26,740,1
15566,2015-06-01,880,1
15567,2010-03-02,764,3
15568,2009-04-20,283,2
15569,2011-12-15,328,4
15570,2015-02-19,645,3
15571,2007-01-29,581,4
15572,2015-08-26,643,4
15573,2014-11-03,825,1
15574,2015-02-18,340,3
15575,2015-08-10,3,2
15576,2006-06-08,576,3
15577,2012-04-21,263,4
15578,2013-03-13,339,2
15579,2008-04-25,601,2
15580,2015-06-16,161,1
15581,2015-05-27,131,4
15582,2015-11-14,708,4
15583,2013-01-25,594,1
15584,2005-04-21,457,4
15585,2013-09-17,474,4
15586,2015-02-14,537,4
15587,2015-08-07,345,1
15588,2012-07-24,459,1
15589,2015-12-12,521,1
15590,2005-12-31,670,4
15591,2011-01-13,23,3
15592,2009-10-01,685,3
15593,2007-12-11,489,4
15594,2015-07-17,515,2
15595,2011-10-30,693,3
15596,2010-04-25,845,1
15597,2009-12-03,444,4
15598,2014-10-23,655,1
15599,2015-07-21,53,1
15600,2013-06-21,990,3
15601,2010-02-12,646,1
15602,2014-08-19,837,3
15603,2015-07-07,757,1
15604,2015-12-31,508,2
15605,2013-10-03,156,2
15606,2005-11-20,146,4
15607,2010-02-03,147,3
15608,2006-10-19,251,1
15609,2007-03-27,87,3
15610,2013-05-03,804,1
15611,2014-09-13,9,3
15612,2010-09-26,339,3
15613,2015-11-25,450,4
15614,2014-02-28,708,2
15615,2014-12-11,354,2
15616,2013-03-13,406,3
15617,2010-09-17,784,4
15618,2010-01-12,461,4
15619,2015-04-03,611,3
15620,2007-03-20,664,4
15621,2003-02-07,422,1
15622,2013-03-09,610,2
15623,2014-04-25,658,4
15624,2015-11-15,462,3
15625,2014-06-04,638,2
15626,2015-07-04,971,4
15627,2015-06-27,570,3
15628,2014-03-24,655,3
15629,2009-01-17,281,3
15630,2007-03-29,368,3
15631,2013-09-15,517,2
15632,2014-06-29,621,3
15633,2015-08-20,292,4
15634,2004-10-29,44,2
15635,2008-11-30,47,3
15636,2015-03-10,244,3
15637,2008-07-08,300,2
15638,2013-04-18,602,1
15639,2008-03-02,145,2
15640,2011-03-09,658,3
15641,2008-03-31,105,3
15642,2012-08-17,91,1
15643,2015-12-15,36,2
15644,2014-05-21,253,3
15645,2015-02-09,158,2
15646,2014-11-16,798,1
15647,2011-03-03,505,4
15648,2012-06-28,855,1
15649,2008-06-27,206,3
15650,2014-12-06,278,2
15651,2015-12-09,903,1
15652,2010-05-09,253,3
15653,2007-04-12,368,4
15654,2014-02-19,703,4
15655,2015-07-13,356,3
15656,2015-12-21,635,3
15657,2007-09-01,92,4
15658,2015-06-03,857,2
15659,2007-01-22,730,4
15660,2007-07-12,713,4
15661,2011-10-15,556,1
15662,2010-01-29,579,4
15663,2011-08-28,892,1
15664,2011-10-29,81,4
15665,2011-08-21,683,3
15666,2015-12-05,344,3
15667,2015-12-20,342,2
15668,2012-09-14,638,3
15669,2015-07-27,937,1
15670,2007-05-22,893,4
15671,2011-03-05,295,1
15672,2014-01-26,117,4
15673,2012-08-17,892,3
15674,2015-05-04,184,1
15675,2014-02-13,914,1
15676,2015-03-25,791,2
15677,2013-03-30,583,2
15678,2009-12-10,442,1
15679,2003-06-12,152,3
15680,2015-02-14,621,4
15681,2005-03-02,670,1
15682,2015-11-29,446,2
15683,2007-05-26,927,2
15684,2015-05-07,306,2
15685,2015-01-31,416,2
15686,2010-04-27,135,4
15687,2012-07-20,710,4
15688,2015-01-08,220,3
15689,2015-06-21,420,3
15690,2012-09-10,133,3
15691,2014-02-28,238,1
15692,2012-10-22,219,4
15693,2014-04-05,683,4
15694,2006-06-24,608,3
15695,2010-11-09,730,2
15696,2014-08-01,232,1
15697,2015-06-05,548,1
15698,2014-09-25,91,2
15699,2014-10-09,975,4
15700,2004-02-06,575,2
15701,2007-10-23,866,2
15702,2013-09-07,202,3
15703,2015-09-23,652,1
15704,2011-12-27,437,1
15705,2010-01-12,832,3
15706,2013-07-26,299,2
15707,2013-09-27,211,2
15708,2014-02-09,353,3
